from,to,strength,initial
Flavivirus,Pteropus giganteus,0.7320222956682192,0.04160937849318131
Alphavirus,Rangifer tarandus,0.7297116604986359,0.06145064833445115
Flavivirus,Syncerus caffer,0.7253355566095964,0.06145064833445115
Lyssavirus,Odocoileus virginianus,0.723852713232806,0.0664109657947686
Flavivirus,Canis mesomelas,0.7129461717348768,0.04160937849318131
Lyssavirus,Proechimys guyannensis,0.7120326489281571,0.046569695953498774
Flavivirus,Tragelaphus strepsiceros,0.7079776676397624,0.05153001341381623
Alphavirus,Cynopterus sphinx,0.7038231457852692,0.046569695953498774
Flavivirus,Hipposideros caffer,0.7026773213530985,0.04160937849318131
Lyssavirus,Proechimys semispinosus,0.6962774580830945,0.04160937849318131
Lyssavirus,Sylvilagus audubonii,0.6962774580830944,0.04160937849318131
Lyssavirus,Didelphis marsupialis,0.6962774580830938,0.04160937849318131
Lyssavirus,Lepus californicus,0.6962774580830936,0.04160937849318131
Lyssavirus,Tatera indica,0.6940769371159407,0.05153001341381623
Orthobunyavirus,Equus asinus,0.690883490331732,0.07633160071540354
Flavivirus,Kobus ellipsiprymnus,0.6896087545952195,0.06145064833445115
Alphacoronavirus,Mus musculus,0.6829812923499597,0.10113318801699084
Orthobunyavirus,Rattus norvegicus,0.680940902309305,0.07633160071540354
Flavivirus,Eptesicus serotinus,0.6713715551509744,0.03664906103286385
Flavivirus,Macaca mulatta,0.667087502559257,0.08625223563603845
Lyssavirus,Pan troglodytes,0.663089470516259,0.08625223563603845
Alphacoronavirus,Capra hircus,0.6553168212357497,0.09617287055667337
Lyssavirus,Chlorocebus aethiops,0.6537510527759978,0.056490330874133694
Orbivirus,Sus scrofa,0.6492292411997047,0.17553794992175273
Orthobunyavirus,Rousettus leschenaultii,0.6481725149133396,0.06145064833445115
Lyssavirus,Choloepus hoffmanni,0.6417894647267476,0.04160937849318131
Lyssavirus,Macropus giganteus,0.6337224795448958,0.046569695953498774
Alphavirus,Miniopterus schreibersii,0.6243827858513685,0.046569695953498774
Flavivirus,Taurotragus oryx,0.619492887724204,0.05153001341381623
Betacoronavirus,Capra hircus,0.6132803391330852,0.09617287055667337
Alphavirus,Eonycteris spelaea,0.6126439932303821,0.046569695953498774
Flavivirus,Cervus elaphus,0.6089285104333377,0.06145064833445115
Flavivirus,Philander opossum,0.6069884376680951,0.03664906103286385
Lyssavirus,Microtus agrestis,0.6054753279556652,0.056490330874133694
Flavivirus,Eudorcas thomsonii,0.6027525186934491,0.046569695953498774
Lyssavirus,Lepus americanus,0.600285863282444,0.03664906103286385
Lyssavirus,Peromyscus gossypinus,0.600285863282444,0.03664906103286385
Lyssavirus,Bradypus tridactylus,0.6002858632824438,0.03664906103286385
Alphavirus,Pteronotus parnellii,0.5968510605587914,0.04160937849318131
Flavivirus,Alcelaphus buselaphus,0.5928462250042492,0.046569695953498774
Lyssavirus,Apodemus sylvaticus,0.5907120021941589,0.07633160071540354
Alphacoronavirus,Procyon lotor,0.5894567913128316,0.06145064833445115
Orthobunyavirus,Sturnira lilium,0.5805565098812375,0.046569695953498774
Orthobunyavirus,Desmodus rotundus,0.5805565098812374,0.046569695953498774
Orthobunyavirus,Glossophaga soricina,0.5805565098812374,0.046569695953498774
Alphavirus,Rhinolophus ferrumequinum,0.5793250942859516,0.04160937849318131
Alphavirus,Pipistrellus pipistrellus,0.5793250942859499,0.04160937849318131
Lyssavirus,Carollia brevicauda,0.5782800561329312,0.03664906103286385
Lyssavirus,Chaerephon pumilus,0.5782800561329309,0.03664906103286385
Lyssavirus,Arvicanthis niloticus,0.5782525099806999,0.04160937849318131
Alphacoronavirus,Equus asinus,0.5772205017107462,0.07633160071540354
Orthobunyavirus,Artibeus phaeotis,0.5757149976493179,0.046569695953498774
Alphacoronavirus,Sciurus carolinensis,0.5708620638037829,0.07137128325508607
Flavivirus,Elephas maximus,0.5688541852246363,0.04160937849318131
Flavivirus,Vicugna vicugna,0.5670235634410505,0.05153001341381623
Alphavirus,Odocoileus virginianus,0.5663266589425494,0.0664109657947686
Lyssavirus,Hipposideros armiger,0.5662098718348401,0.04160937849318131
Vesiculovirus,Ovis aries,0.56351666958452,0.1308950927788956
Lyssavirus,Peromyscus maniculatus,0.5610190600181119,0.04160937849318131
Flavivirus,Lasiurus cinereus,0.5569697016794095,0.03168874357254639
Flavivirus,Spermophilus tridecemlineatus,0.5569697016794095,0.03168874357254639
Alphacoronavirus,Bubalus bubalis,0.5538284708673221,0.08625223563603845
Flavivirus,Ovis dalli,0.5533882083004236,0.03664906103286385
Betacoronavirus,Procyon lotor,0.5516643408816402,0.06145064833445115
Flavivirus,Saimiri sciureus,0.550594286237218,0.05153001341381623
Lyssavirus,Aepyceros melampus,0.5481073360345166,0.06145064833445115
Lyssavirus,Connochaetes taurinus,0.5481073360345159,0.06145064833445115
Lyssavirus,Mastomys natalensis,0.5479214120403826,0.04160937849318131
Lyssavirus,Antilocapra americana,0.5476914234685293,0.046569695953498774
Lyssavirus,Macropus agilis,0.5461464597215088,0.03664906103286385
Lyssavirus,Pongo pygmaeus,0.5459492518542277,0.06145064833445115
Lyssavirus,Taphozous perforatus,0.545713368907894,0.03664906103286385
Lyssavirus,Apodemus agrarius,0.5457133689078935,0.03664906103286385
Orthobunyavirus,Scotophilus kuhlii,0.5453609629770126,0.046569695953498774
Alphavirus,Tatera indica,0.5435143510158251,0.05153001341381623
Orthobunyavirus,Pteropus alecto,0.5405290148005558,0.046569695953498774
Lyssavirus,Peromyscus leucopus,0.5403432320927984,0.03664906103286385
Lyssavirus,Tamandua tetradactyla,0.5403432320927982,0.03664906103286385
Lyssavirus,Dasypus novemcinctus,0.540343232092798,0.03664906103286385
Betacoronavirus,Equus asinus,0.5401553052022826,0.07633160071540354
Lyssavirus,Bison bison,0.5386125112851827,0.046569695953498774
Betacoronavirus,Artibeus jamaicensis,0.5355968612623043,0.05153001341381623
Betacoronavirus,Sciurus carolinensis,0.5342644066688855,0.07137128325508607
Alphavirus,Vulpes vulpes,0.5265725259767909,0.04160937849318131
Lyssavirus,Pipistrellus abramus,0.523841589812757,0.03664906103286385
Flavivirus,Lophuromys sikapusi,0.521567361136484,0.03168874357254639
Flavivirus,Lycaon pictus,0.5210790129954592,0.03664906103286385
Orthobunyavirus,Felis catus,0.5196758072446601,0.08625223563603845
Orthobunyavirus,Miniopterus schreibersii,0.5192504391819454,0.046569695953498774
Lyssavirus,Bradypus variegatus,0.5183011034664313,0.04160937849318131
Orthobunyavirus,Tadarida brasiliensis,0.5176473849492661,0.04160937849318131
Orthobunyavirus,Eptesicus fuscus,0.517647384949266,0.04160937849318131
Orthobunyavirus,Myotis nigricans,0.517647384949266,0.04160937849318131
Orthobunyavirus,Myotis lucifugus,0.5176473849492658,0.04160937849318131
Lyssavirus,Erythrocebus patas,0.5149248269643018,0.04160937849318131
Lyssavirus,Odocoileus hemionus,0.5140971914112504,0.056490330874133694
Flavivirus,Epomops franqueti,0.5140414418909152,0.046569695953498774
Flavivirus,Myocastor coypus,0.5131549979705924,0.03664906103286385
Flavivirus,Damaliscus lunatus,0.5108148513573872,0.04160937849318131
Orthobunyavirus,Eonycteris spelaea,0.5094075170804327,0.046569695953498774
Flavivirus,Rousettus amplexicaudatus,0.5088971999484581,0.03664906103286385
Alphavirus,Cynopterus brachyotis,0.5077413641067404,0.04160937849318131
Alphacoronavirus,Rangifer tarandus,0.505773300946042,0.06145064833445115
Lyssavirus,Syncerus caffer,0.5045995058682803,0.06145064833445115
Flavivirus,Capreolus capreolus,0.5043442643935471,0.05153001341381623
Flavivirus,Nyctereutes procyonoides,0.5026222935872511,0.03664906103286385
Orbivirus,Mus musculus,0.5019173881157558,0.10113318801699084
Alphavirus,Molossus molossus,0.4980181734106288,0.03664906103286385
Alphavirus,Tamias striatus,0.49801817341062854,0.03664906103286385
Alphacoronavirus,Phyllostomus hastatus,0.49768395167384816,0.046569695953498774
Orbivirus,Artibeus lituratus,0.4972475038221483,0.06145064833445115
Orthobunyavirus,Mephitis mephitis,0.4929474649006529,0.04160937849318131
Lyssavirus,Cercopithecus ascanius,0.492931368551444,0.04160937849318131
Flavivirus,Cynomops planirostris,0.49030356048155666,0.03168874357254639
Flavivirus,Myotis myotis,0.4903035604815566,0.03168874357254639
Flavivirus,Myotis volans,0.4903035604815566,0.03168874357254639
Flavivirus,Myotis blythii,0.49030356048155643,0.03168874357254639
Flavivirus,Myotis riparius,0.49030356048155643,0.03168874357254639
Flavivirus,Cynomops abrasus,0.4903035604815564,0.03168874357254639
Flavivirus,Pipistrellus subflavus,0.49030356048155627,0.03168874357254639
Flavivirus,Myotis velifer,0.4903035604815562,0.03168874357254639
Flavivirus,Myotis nattereri,0.49030356048155616,0.03168874357254639
Lyssavirus,Hipposideros caffer,0.49021030258135045,0.04160937849318131
Lyssavirus,Microtus arvalis,0.4901774531782724,0.04160937849318131
Flavivirus,Acinonyx jubatus,0.49001382769365026,0.04160937849318131
Flavivirus,Lontra canadensis,0.48584937332707917,0.04160937849318131
Betacoronavirus,Molossus rufus,0.4857604818026312,0.046569695953498774
Flavivirus,Cephalophus dorsalis,0.48223683441049714,0.03664906103286385
Flavivirus,Cephalophus leucogaster,0.48223683441049714,0.03664906103286385
Orthobunyavirus,Pipistrellus pipistrellus,0.48177269261813255,0.04160937849318131
Orthobunyavirus,Rhinolophus ferrumequinum,0.48177269261813244,0.04160937849318131
Alphacoronavirus,Artibeus phaeotis,0.4814828472906302,0.046569695953498774
Alphavirus,Murina leucogaster,0.48056829815254715,0.03664906103286385
Flavivirus,Nyctinomops laticaudatus,0.4797652725750902,0.03168874357254639
Flavivirus,Pipistrellus nathusii,0.47976527257509,0.03168874357254639
Flavivirus,Eumops glaucinus,0.4797652725750898,0.03168874357254639
Flavivirus,Myotis dasycneme,0.47976527257508966,0.03168874357254639
Flavivirus,Nyctalus noctula,0.47976527257508966,0.03168874357254639
Lyssavirus,Kobus ellipsiprymnus,0.47971753396439115,0.06145064833445115
Alphavirus,Canis latrans,0.47953201486710173,0.04160937849318131
Lyssavirus,Spermophilus beecheyi,0.47759943499049323,0.04160937849318131
Lyssavirus,Aotus trivirgatus,0.47669417001122344,0.05153001341381623
Orthobunyavirus,Marmota monax,0.47589607623316155,0.046569695953498774
Alphavirus,Rhinolophus pusillus,0.47470874076722125,0.03664906103286385
Alphavirus,Pteronotus davyi,0.474708740767221,0.03664906103286385
Lyssavirus,Didelphis virginiana,0.473988942272956,0.03664906103286385
Alphavirus,Microtus agrestis,0.47386435585234926,0.056490330874133694
Betacoronavirus,Rangifer tarandus,0.4735230661620771,0.06145064833445115
Orbivirus,Carollia perspicillata,0.4733728209713387,0.056490330874133694
Flavivirus,Oryzomys laticeps,0.47177686642848743,0.03168874357254639
Flavivirus,Heteromys anomalus,0.4717768664284872,0.03168874357254639
Flavivirus,Zygodontomys brevicauda,0.47177686642848704,0.03168874357254639
Flavivirus,Caluromys philander,0.4717768664284869,0.03168874357254639
Orthobunyavirus,Odocoileus virginianus,0.47081512043254675,0.0664109657947686
Vesiculovirus,Mus musculus,0.469617321624217,0.10113318801699084
Lyssavirus,Myodes rutilus,0.46905725680698673,0.03664906103286385
Lyssavirus,Microtus oeconomus,0.46905725680698657,0.03664906103286385
Flavivirus,Meriones hurrianae,0.46870113619235215,0.04160937849318131
Betacoronavirus,Phyllostomus hastatus,0.46588762249565197,0.046569695953498774
Lyssavirus,Macaca mulatta,0.4630180396719781,0.08625223563603845
Alphacoronavirus,Rattus rattus,0.4625082888038041,0.06145064833445115
Alphavirus,Apodemus sylvaticus,0.4622070208648549,0.07633160071540354
Alphavirus,Nycteris gambiensis,0.45560387482079706,0.03664906103286385
Lyssavirus,Alces alces,0.4555382270927003,0.046569695953498774
Betacoronavirus,Sturnira lilium,0.4545371883372011,0.046569695953498774
Betacoronavirus,Desmodus rotundus,0.4545371883372008,0.046569695953498774
Betacoronavirus,Glossophaga soricina,0.45453718833720075,0.046569695953498774
Alphavirus,Arvicanthis niloticus,0.4530886182013821,0.04160937849318131
Alphacoronavirus,Pteropus alecto,0.45209272981619786,0.046569695953498774
Vesiculovirus,Capra hircus,0.4512506279518262,0.09617287055667337
Alphavirus,Vulpes velox,0.4469791281509294,0.05153001341381623
Flavivirus,Equus burchellii,0.4469290740373055,0.03664906103286385
Lyssavirus,Platyrrhinus helleri,0.44528709300934943,0.03168874357254639
Lyssavirus,Tolypeutes matacus,0.44528709300934943,0.03168874357254639
Lyssavirus,Alouatta caraya,0.4452870930093493,0.03168874357254639
Lyssavirus,Dasyprocta leporina,0.4452870930093492,0.03168874357254639
Lyssavirus,Ammospermophilus nelsoni,0.4452870930093491,0.03168874357254639
Lyssavirus,Callithrix leucippe,0.44528709300934904,0.03168874357254639
Lyssavirus,Papio papio,0.44528709300934904,0.03168874357254639
Lyssavirus,Phyllostomus discolor,0.445287093009349,0.03168874357254639
Flavivirus,Canis adustus,0.44522117592981375,0.03168874357254639
Orbivirus,Rousettus aegyptiacus,0.4449773552292785,0.06145064833445115
Alphacoronavirus,Myotis septentrionalis,0.44494504575319355,0.04160937849318131
Alphacoronavirus,Sciurus niger,0.44494504575319316,0.04160937849318131
Flavivirus,Pipistrellus kuhlii,0.44394608951720055,0.03664906103286385
Alphavirus,Hipposideros armiger,0.44307994566334313,0.04160937849318131
Lyssavirus,Hipposideros pomona,0.4404459985482662,0.03664906103286385
Flavivirus,Nanger granti,0.43929399126135465,0.03664906103286385
Orthobunyavirus,Uroderma bilobatum,0.43820121951014795,0.04160937849318131
Flavivirus,Martes pennanti,0.43508721521999655,0.03664906103286385
Orbivirus,Procyon lotor,0.434223576128879,0.06145064833445115
Lyssavirus,Taurotragus oryx,0.43331957750151656,0.05153001341381623
Betacoronavirus,Rattus rattus,0.4330574009472884,0.06145064833445115
Flavivirus,Oryx leucoryx,0.4295897438424622,0.046569695953498774
Flavivirus,Canis simensis,0.4295085912703874,0.03664906103286385
Alphavirus,Antilocapra americana,0.42911289122901575,0.046569695953498774
Alphavirus,Aepyceros melampus,0.4289758640785406,0.06145064833445115
Alphavirus,Connochaetes taurinus,0.42897586407854027,0.06145064833445115
Alphavirus,Apodemus agrarius,0.4275348543613739,0.03664906103286385
Alphavirus,Taphozous perforatus,0.42753485436137323,0.03664906103286385
Alphavirus,Micropteropus pusillus,0.4274611514517742,0.046569695953498774
Flavivirus,Felis silvestris,0.4273904430402087,0.04160937849318131
Betacoronavirus,Scotophilus kuhlii,0.42705382542974935,0.046569695953498774
Orthobunyavirus,Chlorocebus aethiops,0.4253523759301016,0.056490330874133694
Lyssavirus,Philander opossum,0.42502922114614244,0.03664906103286385
Lyssavirus,Cervus elaphus,0.42368538192583743,0.06145064833445115
Flavivirus,Rhinolophus affinis,0.422955513621406,0.03664906103286385
Flavivirus,Myotis ricketti,0.42295551362140577,0.03664906103286385
Flavivirus,Rhinolophus sinicus,0.4229555136214052,0.03664906103286385
Lyssavirus,Cricetomys gambianus,0.4223529063281685,0.04160937849318131
Orthobunyavirus,Cynopterus brachyotis,0.4222843593075691,0.04160937849318131
Lyssavirus,Eudorcas thomsonii,0.42185169840490144,0.046569695953498774
Flavivirus,Dama dama,0.421525880325831,0.05153001341381623
Orbivirus,Artibeus jamaicensis,0.42131857333200284,0.05153001341381623
Lyssavirus,Microtus gregalis,0.4204243605677025,0.03168874357254639
Lyssavirus,Natalus tumidirostris,0.4204243605677024,0.03168874357254639
Lyssavirus,Anoura geoffroyi,0.42042436056770227,0.03168874357254639
Lyssavirus,Lemniscomys striatus,0.4204243605677022,0.03168874357254639
Lyssavirus,Macaca sinica,0.42042436056770194,0.03168874357254639
Orbivirus,Sciurus carolinensis,0.4204081081455016,0.07137128325508607
Orthobunyavirus,Choloepus hoffmanni,0.41811923071413076,0.04160937849318131
Betacoronavirus,Myotis septentrionalis,0.41658432609426604,0.04160937849318131
Betacoronavirus,Sciurus niger,0.41658432609426593,0.04160937849318131
Vesiculovirus,Rousettus aegyptiacus,0.416570718404478,0.06145064833445115
Alphacoronavirus,Pteronotus parnellii,0.4150083311079232,0.04160937849318131
Flavivirus,Giraffa camelopardalis,0.4145065072902985,0.046569695953498774
Lyssavirus,Alcelaphus buselaphus,0.4130264010687572,0.046569695953498774
Orthobunyavirus,Macropus giganteus,0.41283957192320325,0.046569695953498774
Alphacoronavirus,Mephitis mephitis,0.411928645185569,0.04160937849318131
Alphavirus,Crocuta crocuta,0.4101925670154762,0.046569695953498774
Alphavirus,Pipistrellus abramus,0.4101779539130704,0.03664906103286385
Alphavirus,Pteropus scapulatus,0.4094325296376796,0.03664906103286385
Alphacoronavirus,Sigmodon hispidus,0.4081753427374144,0.046569695953498774
Betacoronavirus,Felis catus,0.4064627838980154,0.08625223563603845
Alphavirus,Bradypus variegatus,0.4061861279535554,0.04160937849318131
Betacoronavirus,Myotis lucifugus,0.40527855659177453,0.04160937849318131
Betacoronavirus,Tadarida brasiliensis,0.40527855659177425,0.04160937849318131
Betacoronavirus,Myotis nigricans,0.4052785565917741,0.04160937849318131
Betacoronavirus,Eptesicus fuscus,0.40527855659177403,0.04160937849318131
Lyssavirus,Cercopithecus mona,0.4044176687621813,0.046569695953498774
Flavivirus,Papio ursinus,0.40353296282372825,0.06145064833445115
Alphavirus,Urocyon cinereoargenteus,0.4024851794969447,0.04160937849318131
Alphacoronavirus,Macaca fascicularis,0.4003558494637057,0.07137128325508607
Alphavirus,Epomophorus gambianus,0.39985376640798004,0.04160937849318131
Alphavirus,Pteropus giganteus,0.3998537664079798,0.04160937849318131
Alphavirus,Myotis daubentonii,0.3998537664079797,0.04160937849318131
Orthobunyavirus,Murina leucogaster,0.39966931149227525,0.03664906103286385
Vesiculovirus,Eidolon helvum,0.39965201659225663,0.06145064833445115
Orbivirus,Rousettus leschenaultii,0.39909883474756,0.06145064833445115
Orthobunyavirus,Canis latrans,0.39876763129319626,0.04160937849318131
Flavivirus,Ovis canadensis,0.3980947888411019,0.04160937849318131
Alphacoronavirus,Marmota monax,0.39761515155850524,0.046569695953498774
Flavivirus,Atelerix albiventris,0.3972770530265388,0.03664906103286385
Lyssavirus,Apodemus flavicollis,0.39696492852703746,0.046569695953498774
Lyssavirus,Suncus murinus,0.39677709630000907,0.03168874357254639
Lyssavirus,Hipposideros bicolor,0.3967770963000083,0.03168874357254639
Flavivirus,Macropus robustus,0.3954199929912356,0.03168874357254639
Flavivirus,Philantomba monticola,0.3954199929912355,0.03168874357254639
Lyssavirus,Vicugna vicugna,0.3952329097382027,0.05153001341381623
Orthobunyavirus,Pteronotus davyi,0.39486378788440846,0.03664906103286385
Orthobunyavirus,Rhinolophus pusillus,0.3948637878844083,0.03664906103286385
Flavivirus,Chaerephon plicatus,0.3946020329447276,0.03168874357254639
Flavivirus,Epomophorus labiatus,0.39460203294472707,0.03168874357254639
Orthobunyavirus,Microtus agrestis,0.3939699211062126,0.056490330874133694
Alphacoronavirus,Odocoileus virginianus,0.3927938409821928,0.0664109657947686
Vesiculovirus,Rattus norvegicus,0.39215209041355154,0.07633160071540354
Alphavirus,Canis mesomelas,0.3896970603715291,0.04160937849318131
Flavivirus,Cavia porcellus,0.3894923714827009,0.05153001341381623
Lyssavirus,Vespertilio sinensis,0.38940007572968083,0.03168874357254639
Flavivirus,Lama glama,0.388977197449835,0.03664906103286385
Alphacoronavirus,Proechimys guyannensis,0.38718646922964683,0.046569695953498774
Flavivirus,Dasyprocta punctata,0.387165750170788,0.03168874357254639
Flavivirus,Potos flavus,0.38716575017078797,0.03168874357254639
Alphavirus,Tragelaphus strepsiceros,0.38638575438941974,0.05153001341381623
Lyssavirus,Ovis dalli,0.3858764883310982,0.03664906103286385
Flavivirus,Panthera leo,0.38575915644513314,0.05153001341381623
Betacoronavirus,Mephitis mephitis,0.3856669910311951,0.04160937849318131
Alphavirus,Microtus arvalis,0.38417860508119434,0.04160937849318131
Orthobunyavirus,Apodemus sylvaticus,0.3841381934616185,0.07633160071540354
Lyssavirus,Saimiri sciureus,0.3834604058728275,0.05153001341381623
Vesiculovirus,Camelus dromedarius,0.3829726176958776,0.07137128325508607
Betacoronavirus,Sigmodon hispidus,0.3822300238459552,0.046569695953498774
Orbivirus,Molossus rufus,0.3821646773823255,0.046569695953498774
Vesiculovirus,Bubalus bubalis,0.3816818713055922,0.08625223563603845
Orbivirus,Myodes glareolus,0.37947927574841767,0.07137128325508607
Orthobunyavirus,Nycteris gambiensis,0.37898486323337444,0.03664906103286385
Alphacoronavirus,Lepus californicus,0.37868418727799774,0.04160937849318131
Alphacoronavirus,Sylvilagus audubonii,0.37868418727799735,0.04160937849318131
Alphacoronavirus,Proechimys semispinosus,0.37868418727799724,0.04160937849318131
Alphacoronavirus,Didelphis marsupialis,0.378684187277997,0.04160937849318131
Flavivirus,Ichneumia albicauda,0.37851822934134877,0.03168874357254639
Alphacoronavirus,Tatera indica,0.3772510976662792,0.05153001341381623
Flavivirus,Oryctolagus cuniculus,0.3770264859821557,0.046569695953498774
Orthobunyavirus,Carollia brevicauda,0.37667424306491865,0.03664906103286385
Orthobunyavirus,Chaerephon pumilus,0.3766742430649183,0.03664906103286385
Alphavirus,Barbastella barbastellus,0.37662689322836884,0.03168874357254639
Alphavirus,Artibeus cinereus,0.37662689322836873,0.03168874357254639
Alphavirus,Myotis mystacinus,0.3766268932283684,0.03168874357254639
Alphavirus,Mormoops megalophylla,0.37662689322836834,0.03168874357254639
Alphavirus,Plecotus auritus,0.37662689322836834,0.03168874357254639
Alphavirus,Taphozous melanopogon,0.37662689322836834,0.03168874357254639
Flavivirus,Phoca vitulina,0.3764291811690786,0.04160937849318131
Alphavirus,Kobus ellipsiprymnus,0.37560989401394823,0.06145064833445115
Betacoronavirus,Macaca fascicularis,0.37488463138782624,0.07137128325508607
Flavivirus,Pteropus poliocephalus,0.3744701859400651,0.03664906103286385
Vesiculovirus,Rousettus leschenaultii,0.37371803085304517,0.06145064833445115
Alphavirus,Aotus trivirgatus,0.37346417365478757,0.05153001341381623
Flavivirus,Oryx gazella,0.37270887518360485,0.04160937849318131
Betacoronavirus,Marmota monax,0.3722850737040722,0.046569695953498774
Flavivirus,Hippotragus niger,0.37188353187267903,0.04160937849318131
Alphavirus,Didelphis virginiana,0.37157039478390036,0.03664906103286385
Lyssavirus,Gerbilliscus kempi,0.36985457303990965,0.03664906103286385
Orthobunyavirus,Hipposideros armiger,0.3684793532846976,0.04160937849318131
Betacoronavirus,Odocoileus virginianus,0.36785169482126684,0.0664109657947686
Alphavirus,Microtus oeconomus,0.3676930838736617,0.03664906103286385
Alphavirus,Myodes rutilus,0.3676930838736608,0.03664906103286385
Flavivirus,Redunca arundinum,0.36732097472978237,0.046569695953498774
Alphavirus,Eptesicus serotinus,0.36703918510373623,0.03664906103286385
Orbivirus,Phyllostomus hastatus,0.36675900676848244,0.046569695953498774
Alphacoronavirus,Uroderma bilobatum,0.3661309278918978,0.04160937849318131
Alphacoronavirus,Vulpes vulpes,0.3658578394588713,0.04160937849318131
Orthobunyavirus,Peromyscus maniculatus,0.3655177606626057,0.04160937849318131
Flavivirus,Neoromicia capensis,0.3634195259849317,0.03168874357254639
Flavivirus,Triaenops persicus,0.3634195259849316,0.03168874357254639
Flavivirus,Scotophilus dinganii,0.36341952598493116,0.03168874357254639
Flavivirus,Megaloglossus woermanni,0.363419525984931,0.03168874357254639
Flavivirus,Myotis emarginatus,0.363419525984931,0.03168874357254639
Flavivirus,Rhinolophus clivosus,0.36341952598493094,0.03168874357254639
Flavivirus,Rhinolophus euryale,0.36341952598493094,0.03168874357254639
Flavivirus,Rhinolophus rex,0.36341952598493094,0.03168874357254639
Flavivirus,Hypsugo savii,0.3634195259849309,0.03168874357254639
Flavivirus,Melogale moschata,0.3634195259849309,0.03168874357254639
Flavivirus,Mops condylurus,0.3634195259849309,0.03168874357254639
Flavivirus,Scotophilus leucogaster,0.3634195259849309,0.03168874357254639
Flavivirus,Hipposideros pratti,0.3634195259849307,0.03168874357254639
Flavivirus,Rhinopoma hardwickii,0.36341952598493066,0.03168874357254639
Flavivirus,Hipposideros ruber,0.36341952598493055,0.03168874357254639
Betacoronavirus,Proechimys guyannensis,0.36259089622393675,0.046569695953498774
Alphavirus,Macaca mulatta,0.3622306275907546,0.08625223563603845
Flavivirus,Pteropus conspicillatus,0.3620072444148804,0.03168874357254639
Flavivirus,Pteropus hypomelanus,0.3620072444148802,0.03168874357254639
Flavivirus,Pteropus lylei,0.3620072444148802,0.03168874357254639
Rhadinovirus,Canis lupus,0.36049595325674805,0.11105382293762575
Flavivirus,Oryzomys megacephalus,0.36020125062534764,0.03168874357254639
Orbivirus,Cynopterus sphinx,0.35981497793311884,0.046569695953498774
Lyssavirus,Alouatta pigra,0.3594094948397081,0.03168874357254639
Lyssavirus,Alouatta palliata,0.35940949483970763,0.03168874357254639
Alphacoronavirus,Pan troglodytes,0.35939113822290536,0.08625223563603845
Flavivirus,Sylvilagus brasiliensis,0.35927308549884046,0.03664906103286385
Phlebovirus,Equus caballus,0.3585323778636177,0.12593477531857813
Lyssavirus,Epomops franqueti,0.35830044765272095,0.046569695953498774
Vesiculovirus,Molossus rufus,0.3578733974317956,0.046569695953498774
Orbivirus,Desmodus rotundus,0.3576182224877884,0.046569695953498774
Orbivirus,Glossophaga soricina,0.3576182224877883,0.046569695953498774
Orbivirus,Sturnira lilium,0.35761822248778824,0.046569695953498774
Lyssavirus,Macaca radiata,0.3574284288204608,0.04160937849318131
Orthobunyavirus,Mastomys natalensis,0.3570780775875638,0.04160937849318131
Alphavirus,Alces alces,0.3569540633319717,0.046569695953498774
Orthobunyavirus,Antilocapra americana,0.3568678674071649,0.046569695953498774
