from,to,strength,initial
Lyssavirus,Sus scrofa,1.653332702412082,0.10775765705343171
Flavivirus,Felis catus,1.1520822204608074,0.08990051419628883
Alphacoronavirus,Bos taurus,1.078497137509263,0.09465124077800133
Lyssavirus,Rattus norvegicus,1.0501856001277503,0.08791638721216186
Lyssavirus,Camelus dromedarius,1.025119670066962,0.08692432372009837
Lyssavirus,Bubalus bubalis,1.0228895485624991,0.08990051419628883
Flavivirus,Pan troglodytes,0.954936059404711,0.08990051419628883
Lyssavirus,Myodes glareolus,0.9502502105783537,0.08692432372009837
Alphavirus,Capra hircus,0.9464555479152735,0.07468142186452045
Alphacoronavirus,Equus caballus,0.8986054069697179,0.08274647887323944
Lyssavirus,Rattus rattus,0.8518139293058862,0.08494019673597139
Alphavirus,Eidolon helvum,0.8357594411418601,0.067736977420076
Alphacoronavirus,Ovis aries,0.819791593617445,0.08373854236530293
Flavivirus,Vulpes velox,0.8191368809352081,0.0829560697518444
Alphavirus,Camelus dromedarius,0.8013671113315416,0.069721104404203
Alphavirus,Bubalus bubalis,0.7997258303259404,0.07269729488039348
Flavivirus,Aepyceros melampus,0.7879273150162422,0.08494019673597139
Flavivirus,Connochaetes taurinus,0.7879273150162422,0.08494019673597139
Flavivirus,Micropteropus pusillus,0.7829989060159568,0.0819640062597809
Flavivirus,Myotis keenii,0.7811330828199715,0.07997987927565392
Flavivirus,Bison bison,0.7731821198123214,0.0819640062597809
Betacoronavirus,Ovis aries,0.7667221138824398,0.07890956852224458
Flavivirus,Crocuta crocuta,0.7509705139108667,0.0819640062597809
Lyssavirus,Sigmodon hispidus,0.7509108128126741,0.0819640062597809
Alphavirus,Myodes glareolus,0.7433057100999232,0.069721104404203
Flavivirus,Odocoileus hemionus,0.7386941557266453,0.0839481332439079
Lyssavirus,Macaca fascicularis,0.737871247848823,0.08692432372009837
Flavivirus,Urocyon cinereoargenteus,0.7365705352273225,0.08097194276771741
Flavivirus,Epomophorus gambianus,0.7320952948687021,0.08097194276771741
Flavivirus,Pteropus giganteus,0.7320952948687021,0.08097194276771741
Flavivirus,Myotis daubentonii,0.7320952948687004,0.08097194276771741
Alphavirus,Rangifer tarandus,0.7297138814936427,0.067736977420076
Flavivirus,Syncerus caffer,0.7253818656004235,0.08494019673597139
