from,to,strength,initial
Lyssavirus,Sus scrofa,1.653509852451551,0.34554968701095456
Flavivirus,Felis catus,1.1522194308515403,0.1491211155823832
Alphacoronavirus,Bos taurus,1.0785670159698384,0.3673750838363514
Lyssavirus,Rattus norvegicus,1.0502476860067478,0.12729571875698636
Lyssavirus,Camelus dromedarius,1.0251649942493122,0.11638302034428795
Lyssavirus,Bubalus bubalis,1.022983216876029,0.1491211155823832
Flavivirus,Pan troglodytes,0.9550678171501958,0.1491211155823832
Lyssavirus,Myodes glareolus,0.9502934271914223,0.11638302034428795
Alphavirus,Capra hircus,0.946501380942118,0.17094651240778003
Alphacoronavirus,Equus caballus,0.898798552414324,0.2364227028839705
Lyssavirus,Rattus rattus,0.8518267483041976,0.09455762351889112
Alphavirus,Eidolon helvum,0.8357698157314648,0.09455762351889112
Alphacoronavirus,Ovis aries,0.8199641764280855,0.2473354012966689
Flavivirus,Vulpes velox,0.8191170980959319,0.07273222669349429
Alphavirus,Camelus dromedarius,0.8013850458027972,0.11638302034428795
Alphavirus,Bubalus bubalis,0.7997565892011976,0.1491211155823832
Flavivirus,Connochaetes taurinus,0.7879466583314355,0.09455762351889112
Flavivirus,Aepyceros melampus,0.7879466583314353,0.09455762351889112
Flavivirus,Micropteropus pusillus,0.7829607896204975,0.061819528280795885
Flavivirus,Myotis keenii,0.7810592103760418,0.039994131455399054
Flavivirus,Bison bison,0.7731436801963065,0.061819528280795885
Betacoronavirus,Ovis aries,0.7668564645274628,0.2473354012966689
Flavivirus,Crocuta crocuta,0.750932942545322,0.061819528280795885
Lyssavirus,Sigmodon hispidus,0.7508860616230276,0.061819528280795885
Alphavirus,Myodes glareolus,0.7433227970907166,0.11638302034428795
Flavivirus,Odocoileus hemionus,0.7386935646269938,0.0836449251061927
Lyssavirus,Macaca fascicularis,0.7379091240449746,0.11638302034428795
Flavivirus,Urocyon cinereoargenteus,0.7365149678056754,0.05090682986809747
Flavivirus,Epomophorus gambianus,0.7320395298372065,0.05090682986809747
Flavivirus,Myotis daubentonii,0.7320395298372061,0.05090682986809747
Flavivirus,Pteropus giganteus,0.732039529837206,0.05090682986809747
Alphavirus,Rangifer tarandus,0.7297233714593777,0.09455762351889112
Flavivirus,Syncerus caffer,0.7254008365238015,0.09455762351889112
Lyssavirus,Odocoileus virginianus,0.723902263110191,0.10547032193158953
Flavivirus,Canis mesomelas,0.7129631529353272,0.05090682986809747
Lyssavirus,Proechimys guyannensis,0.712050928862339,0.061819528280795885
Flavivirus,Tragelaphus strepsiceros,0.7080176458642434,0.07273222669349429
Alphavirus,Cynopterus sphinx,0.7038282052724608,0.061819528280795885
Flavivirus,Hipposideros caffer,0.7026944654581152,0.05090682986809747
Lyssavirus,Proechimys semispinosus,0.6962884402814098,0.05090682986809747
Lyssavirus,Didelphis marsupialis,0.6962884402814095,0.05090682986809747
Lyssavirus,Lepus californicus,0.6962884402814093,0.05090682986809747
Lyssavirus,Sylvilagus audubonii,0.6962884402814091,0.05090682986809747
Lyssavirus,Tatera indica,0.6941024062845853,0.07273222669349429
Orthobunyavirus,Equus asinus,0.6909478277490129,0.12729571875698636
Flavivirus,Kobus ellipsiprymnus,0.6896737201448176,0.09455762351889112
Alphacoronavirus,Mus musculus,0.6830455834455127,0.18185921082047843
Orthobunyavirus,Rattus norvegicus,0.6810045563005614,0.12729571875698636
Flavivirus,Eptesicus serotinus,0.6713775854237737,0.039994131455399054
Flavivirus,Macaca mulatta,0.6645673766684778,0.1491211155823832
Lyssavirus,Pan troglodytes,0.6631705479997128,0.1491211155823832
Alphacoronavirus,Capra hircus,0.655371226821251,0.17094651240778003
Lyssavirus,Chlorocebus aethiops,0.6537835646258259,0.0836449251061927
Orbivirus,Sus scrofa,0.6493048690962295,0.34554968701095456
Orthobunyavirus,Rousettus leschenaultii,0.6482107806433948,0.09455762351889112
Lyssavirus,Choloepus hoffmanni,0.6418001482453944,0.05090682986809747
Lyssavirus,Macropus giganteus,0.6337400787744967,0.061819528280795885
Alphavirus,Miniopterus schreibersii,0.6244179680346948,0.061819528280795885
Flavivirus,Taurotragus oryx,0.6196321930847895,0.07273222669349429
Betacoronavirus,Capra hircus,0.613320865185132,0.17094651240778003
Alphavirus,Eonycteris spelaea,0.6126790115916837,0.061819528280795885
Flavivirus,Cervus elaphus,0.6091504540403312,0.09455762351889112
Flavivirus,Philander opossum,0.6070096453613439,0.039994131455399054
Lyssavirus,Microtus agrestis,0.6055072099857359,0.0836449251061927
Flavivirus,Eudorcas thomsonii,0.6028510758816891,0.061819528280795885
Lyssavirus,Bradypus tridactylus,0.6002895939453562,0.039994131455399054
Lyssavirus,Peromyscus gossypinus,0.6002895939453562,0.039994131455399054
Lyssavirus,Lepus americanus,0.6002895939453554,0.039994131455399054
Alphavirus,Pteronotus parnellii,0.5968720386645399,0.05090682986809747
Flavivirus,Alcelaphus buselaphus,0.5929448728747483,0.061819528280795885
Lyssavirus,Apodemus sylvaticus,0.5907737647763779,0.12729571875698636
Alphacoronavirus,Procyon lotor,0.5894768758965583,0.09455762351889112
Orthobunyavirus,Sturnira lilium,0.5805726125061164,0.061819528280795885
Orthobunyavirus,Glossophaga soricina,0.5805726125061162,0.061819528280795885
Orthobunyavirus,Desmodus rotundus,0.580572612506116,0.061819528280795885
Alphavirus,Rhinolophus ferrumequinum,0.5793458679169948,0.05090682986809747
Alphavirus,Pipistrellus pipistrellus,0.5793458679169946,0.05090682986809747
Lyssavirus,Carollia brevicauda,0.5782837823060176,0.039994131455399054
Lyssavirus,Chaerephon pumilus,0.5782837823060175,0.039994131455399054
Lyssavirus,Arvicanthis niloticus,0.5782628678679322,0.05090682986809747
Alphacoronavirus,Equus asinus,0.5772513765400777,0.12729571875698636
Orthobunyavirus,Artibeus phaeotis,0.5757310803297918,0.061819528280795885
Alphacoronavirus,Sciurus carolinensis,0.5708888820837816,0.11638302034428795
Flavivirus,Elephas maximus,0.5689128072131037,0.05090682986809747
Flavivirus,Vicugna vicugna,0.5671606015936982,0.07273222669349429
Alphavirus,Odocoileus virginianus,0.5664186454875061,0.10547032193158953
Lyssavirus,Hipposideros armiger,0.5662204181650894,0.05090682986809747
Vesiculovirus,Ovis aries,0.5635457592874763,0.2473354012966689
Lyssavirus,Peromyscus maniculatus,0.5610294026783814,0.05090682986809747
Flavivirus,Spermophilus tridecemlineatus,0.5569535738495336,0.029081433042700645
Flavivirus,Lasiurus cinereus,0.5569535738495335,0.029081433042700645
Alphacoronavirus,Bubalus bubalis,0.5538659207126871,0.1491211155823832
Flavivirus,Ovis dalli,0.5534091929802085,0.039994131455399054
Betacoronavirus,Procyon lotor,0.5516790396890053,0.09455762351889112
Flavivirus,Saimiri sciureus,0.5507317095643385,0.07273222669349429
Lyssavirus,Connochaetes taurinus,0.5481460223113115,0.09455762351889112
