from,to,strength,initial
Lyssavirus,Sus scrofa,1.6533423481596352,0.12090599150458306
Flavivirus,Felis catus,1.152071328655071,0.08519170579029733
Alphacoronavirus,Bos taurus,1.0785021861012971,0.11481388329979877
Lyssavirus,Rattus norvegicus,1.0501750716252123,0.08122345182204338
Lyssavirus,Camelus dromedarius,1.0251078670758462,0.07923932483791639
Lyssavirus,Bubalus bubalis,1.0228821229535872,0.08519170579029733
Flavivirus,Pan troglodytes,0.954925598333721,0.08519170579029733
Lyssavirus,Myodes glareolus,0.9502389553028188,0.07923932483791639
Alphavirus,Capra hircus,0.9464569735740619,0.07769114688128773
Alphacoronavirus,Equus caballus,0.8986156557293256,0.09100435949027497
Lyssavirus,Rattus rattus,0.8518010512983603,0.07527107086966242
Alphavirus,Eidolon helvum,0.8357579214510701,0.06380225799239883
Alphacoronavirus,Ovis aries,0.819801226779411,0.09298848647440197
Flavivirus,Vulpes velox,0.8191143328452574,0.07130281690140845
Alphavirus,Camelus dromedarius,0.8013663633695844,0.06777051196065281
Alphavirus,Bubalus bubalis,0.7997262416057236,0.07372289291303376
Flavivirus,Aepyceros melampus,0.7879078742320571,0.07527107086966242
Flavivirus,Connochaetes taurinus,0.7879078742320554,0.07527107086966242
Flavivirus,Micropteropus pusillus,0.7829749760797801,0.06931868991728146
Flavivirus,Myotis keenii,0.7811060425587957,0.06535043594902751
Flavivirus,Bison bison,0.7731579867425851,0.06931868991728146
Betacoronavirus,Ovis aries,0.7667306641438879,0.08976917057902972
Flavivirus,Crocuta crocuta,0.7509469263313421,0.06931868991728146
Lyssavirus,Sigmodon hispidus,0.7508952715285587,0.06931868991728146
Alphavirus,Myodes glareolus,0.7433049974015035,0.06777051196065281
Flavivirus,Odocoileus hemionus,0.7386733757293028,0.07328694388553544
Lyssavirus,Macaca fascicularis,0.7378613800444477,0.07923932483791639
Flavivirus,Urocyon cinereoargenteus,0.7365453230124853,0.06733456293315448
Flavivirus,Myotis daubentonii,0.7320699934514917,0.06733456293315448
Flavivirus,Pteropus giganteus,0.732069993451491,0.06733456293315448
Flavivirus,Epomophorus gambianus,0.7320699934514907,0.06733456293315448
Alphavirus,Rangifer tarandus,0.7297124911892772,0.06380225799239883
Flavivirus,Syncerus caffer,0.725362798838113,0.07527107086966242
Lyssavirus,Odocoileus virginianus,0.7238664566790154,0.0772551978537894
Flavivirus,Canis mesomelas,0.7129931688767459,0.06733456293315448
Lyssavirus,Proechimys guyannensis,0.7120599250329197,0.06931868991728146
Flavivirus,Tragelaphus strepsiceros,0.7080149498292206,0.07130281690140845
Alphavirus,Cynopterus sphinx,0.7038268876110071,0.057849877040017886
Flavivirus,Hipposideros caffer,0.7027247703240483,0.06733456293315448
Lyssavirus,Sylvilagus audubonii,0.6963078615132288,0.06733456293315448
Lyssavirus,Lepus californicus,0.6963078615132285,0.06733456293315448
Lyssavirus,Proechimys semispinosus,0.6963078615132284,0.06733456293315448
Lyssavirus,Didelphis marsupialis,0.6963078615132283,0.06733456293315448
Lyssavirus,Tatera indica,0.6941006880791444,0.07130281690140845
Orthobunyavirus,Equus asinus,0.690870912764512,0.06633411580594678
Flavivirus,Kobus ellipsiprymnus,0.6896358662643767,0.07527107086966242
Alphacoronavirus,Mus musculus,0.6829654506636911,0.08108372456964005
Orthobunyavirus,Rattus norvegicus,0.6809284578849236,0.06633411580594678
Flavivirus,Eptesicus serotinus,0.6686308625026215,0.06535043594902751
Flavivirus,Macaca mulatta,0.6670852935176648,0.08519170579029733
Lyssavirus,Pan troglodytes,0.6630881057232373,0.08519170579029733
Alphacoronavirus,Capra hircus,0.6553044840747754,0.07909959758551308
Lyssavirus,Chlorocebus aethiops,0.6537711563838089,0.07328694388553544
Orbivirus,Sus scrofa,0.649197671267102,0.102998546836575
Orthobunyavirus,Rousettus leschenaultii,0.648171281648474,0.06038173485356584
Lyssavirus,Choloepus hoffmanni,0.6418190401122388,0.06733456293315448
Lyssavirus,Macropus giganteus,0.6337487392442345,0.06931868991728146
Alphavirus,Miniopterus schreibersii,0.6244088058651137,0.057849877040017886
Flavivirus,Taurotragus oryx,0.6196227988896718,0.07130281690140845
Betacoronavirus,Capra hircus,0.6132694190347607,0.07588028169014085
Alphavirus,Eonycteris spelaea,0.612669892152629,0.057849877040017886
Flavivirus,Cervus elaphus,0.6090211354743933,0.07527107086966242
Flavivirus,Philander opossum,0.6071704754658037,0.06535043594902751
Lyssavirus,Microtus agrestis,0.6054950425581328,0.07328694388553544
Flavivirus,Eudorcas thomsonii,0.6028995564590717,0.06931868991728146
Lyssavirus,Peromyscus gossypinus,0.6003178968156997,0.06535043594902751
Lyssavirus,Bradypus tridactylus,0.6003178968156995,0.06535043594902751
Lyssavirus,Lepus americanus,0.6003178968156992,0.06535043594902751
Alphavirus,Pteronotus parnellii,0.5968832335883855,0.0558657500558909
Flavivirus,Alcelaphus buselaphus,0.5929933978823928,0.06931868991728146
Lyssavirus,Apodemus sylvaticus,0.5907179226067981,0.08122345182204338
Alphacoronavirus,Procyon lotor,0.5894590676563266,0.06521070869662418
Orthobunyavirus,Desmodus rotundus,0.5805648061134238,0.05442935390118489
Orthobunyavirus,Sturnira lilium,0.5805648061134236,0.05442935390118489
Orthobunyavirus,Glossophaga soricina,0.5805648061134232,0.05442935390118489
