from,to,strength,initial
Lyssavirus,Sus scrofa,1.6534051250500212,0.205911860049184
Flavivirus,Felis catus,1.1521440891676293,0.1166261457634697
Alphacoronavirus,Bos taurus,1.0785251917385894,0.2057721327967807
Lyssavirus,Rattus norvegicus,1.0502151934772967,0.10670551084283479
Lyssavirus,Camelus dromedarius,1.0251424570350378,0.10174519338251732
Lyssavirus,Bubalus bubalis,1.0229317556079187,0.1166261457634697
Flavivirus,Pan troglodytes,0.9549954755443989,0.1166261457634697
Lyssavirus,Myodes glareolus,0.9502719388078261,0.10174519338251732
Alphavirus,Capra hircus,0.9464747221943085,0.11507796780684104
Alphacoronavirus,Equus caballus,0.8986845953524234,0.14624832327297116
Lyssavirus,Rattus rattus,0.8518231044198007,0.09182455846188241
Alphavirus,Eidolon helvum,0.8357643188215113,0.08035574558461882
Alphacoronavirus,Ovis aries,0.8198621996141323,0.15120864073328863
Flavivirus,Vulpes velox,0.8191348447050084,0.08190392354124748
Alphavirus,Camelus dromedarius,0.8013750018219303,0.09027638050525373
Alphavirus,Bubalus bubalis,0.799738866960229,0.10515733288620611
Flavivirus,Connochaetes taurinus,0.7879411607181992,0.09182455846188241
Flavivirus,Aepyceros melampus,0.787941160718198,0.09182455846188241
Flavivirus,Micropteropus pusillus,0.7829894041820985,0.07694360608093002
Flavivirus,Myotis keenii,0.7811091332264977,0.0670229711602951
Flavivirus,Bison bison,0.7731725372349485,0.07694360608093002
Betacoronavirus,Ovis aries,0.7667767652276825,0.1479893248379164
Flavivirus,Crocuta crocuta,0.7509611480889523,0.07694360608093002
Lyssavirus,Sigmodon hispidus,0.7509046409683142,0.07694360608093002
Alphavirus,Myodes glareolus,0.7433132281884007,0.09027638050525373
Flavivirus,Odocoileus hemionus,0.7386998409613075,0.08686424100156494
Lyssavirus,Macaca fascicularis,0.7378902936193092,0.10174519338251732
Flavivirus,Urocyon cinereoargenteus,0.7365539160439886,0.07198328862061257
Flavivirus,Pteropus giganteus,0.7320786169710364,0.07198328862061257
Flavivirus,Myotis daubentonii,0.732078616971036,0.07198328862061257
Flavivirus,Epomophorus gambianus,0.7320786169710357,0.07198328862061257
Alphavirus,Rangifer tarandus,0.7297183435505521,0.08035574558461882
Flavivirus,Syncerus caffer,0.7253954447738575,0.09182455846188241
Lyssavirus,Odocoileus virginianus,0.723891233406151,0.09678487592219985
Flavivirus,Canis mesomelas,0.7130016655506525,0.07198328862061257
Lyssavirus,Proechimys guyannensis,0.7120690767859823,0.07694360608093002
Flavivirus,Tragelaphus strepsiceros,0.7080349474959229,0.08190392354124748
Alphavirus,Cynopterus sphinx,0.7038294189761253,0.06547479320366643
Flavivirus,Hipposideros caffer,0.7027333490103684,0.07198328862061257
Lyssavirus,Lepus californicus,0.6963133612385765,0.07198328862061257
Lyssavirus,Sylvilagus audubonii,0.6963133612385763,0.07198328862061257
Lyssavirus,Proechimys semispinosus,0.6963133612385762,0.07198328862061257
