from,to,strength,initial
Lyssavirus,Sus scrofa,1.6533953674724862,0.19276352559803264
Flavivirus,Felis catus,1.1521549988191113,0.1213349541694612
Alphacoronavirus,Bos taurus,1.0785200593340654,0.18560949027498322
Lyssavirus,Rattus norvegicus,1.0502257481252781,0.11339844623295327
Lyssavirus,Camelus dromedarius,1.0251542853497029,0.1094301922646993
Lyssavirus,Bubalus bubalis,1.0229392030399174,0.1213349541694612
Flavivirus,Pan troglodytes,0.9550059516886699,0.1213349541694612
Lyssavirus,Myodes glareolus,0.9502832168695183,0.1094301922646993
Alphavirus,Capra hircus,0.9464732907008652,0.11206824279007377
Alphacoronavirus,Equus caballus,0.8986742483537263,0.1379904426559356
Lyssavirus,Rattus rattus,0.8518359994532201,0.10149368432819136
Alphavirus,Eidolon helvum,0.8357658409998924,0.08429046501229599
Alphacoronavirus,Ovis aries,0.8198524728451723,0.14195869662418958
Flavivirus,Vulpes velox,0.8191574019839728,0.09355717639168343
Alphavirus,Camelus dromedarius,0.801375751398332,0.09222697294880393
Alphavirus,Bubalus bubalis,0.7997384544340351,0.10413173485356583
Flavivirus,Connochaetes taurinus,0.7879606127197165,0.10149368432819136
Flavivirus,Aepyceros melampus,0.787960612719716,0.10149368432819136
Flavivirus,Micropteropus pusillus,0.7830133404493499,0.08958892242342946
Flavivirus,Myotis keenii,0.7811361751961384,0.08165241448692152
Flavivirus,Bison bison,0.7731966771202192,0.08958892242342946
Betacoronavirus,Ovis aries,0.7667681325244992,0.13712972278113122
Flavivirus,Crocuta crocuta,0.7509847415424175,0.08958892242342946
Lyssavirus,Sigmodon hispidus,0.7509201908180729,0.08958892242342946
Alphavirus,Myodes glareolus,0.7433139423500917,0.09222697294880393
Flavivirus,Odocoileus hemionus,0.7387206310469696,0.0975254303599374
Lyssavirus,Macaca fascicularis,0.7379001772984543,0.1094301922646993
Flavivirus,Urocyon cinereoargenteus,0.7365791323286793,0.08562066845517549
Flavivirus,Epomophorus gambianus,0.7321039222134645,0.08562066845517549
Flavivirus,Pteropus giganteus,0.7321039222134642,0.08562066845517549
Flavivirus,Myotis daubentonii,0.7321039222134641,0.08562066845517549
Alphavirus,Rangifer tarandus,0.729719735920412,0.08429046501229599
Flavivirus,Syncerus caffer,0.7254145221146029,0.10149368432819136
Lyssavirus,Odocoileus virginianus,0.723902252460554,0.10546193829644533
Flavivirus,Canis mesomelas,0.7130265982656931,0.08562066845517549
Lyssavirus,Proechimys guyannensis,0.7120842648011482,0.08958892242342946
Flavivirus,Tragelaphus strepsiceros,0.7080569372518417,0.09355717639168343
Flavivirus,Hipposideros caffer,0.7027585229585427,0.08562066845517549
Alphavirus,Cynopterus sphinx,0.7024707874223136,0.07238570310753409
Lyssavirus,Sylvilagus audubonii,0.6963295050829994,0.08562066845517549
Lyssavirus,Lepus californicus,0.6963295050829993,0.08562066845517549
Lyssavirus,Didelphis marsupialis,0.6963295050829992,0.08562066845517549
Lyssavirus,Proechimys semispinosus,0.6963295050829991,0.08562066845517549
Lyssavirus,Tatera indica,0.6941274573071297,0.09355717639168343
Orthobunyavirus,Equus asinus,0.690902051117071,0.0910644422088084
Flavivirus,Kobus ellipsiprymnus,0.6868059652167843,0.10149368432819136
Alphacoronavirus,Mus musculus,0.6829947762672993,0.11814917281466576
Orthobunyavirus,Rattus norvegicus,0.6809592663373862,0.0910644422088084
