from,to,strength,initial
Lyssavirus,Sus scrofa,1.6533728933341263,0.16238961547060138
Flavivirus,Felis catus,1.1520846739062975,0.09096104404202995
Alphacoronavirus,Bos taurus,1.0785149074655687,0.1652959423205902
Lyssavirus,Rattus norvegicus,1.0501779041980552,0.08302453610552202
Lyssavirus,Camelus dromedarius,1.0251075860548915,0.07905628213726806
Lyssavirus,Bubalus bubalis,1.02289122142508,0.09096104404202995
Flavivirus,Pan troglodytes,0.954938415781861,0.09096104404202995
Lyssavirus,Myodes glareolus,0.9502386873169155,0.07905628213726806
Alphavirus,Capra hircus,0.9464643097935229,0.0931631455399061
Alphacoronavirus,Equus caballus,0.8986488585832522,0.11767689470154258
Lyssavirus,Rattus rattus,0.8517955253487252,0.07111977420076013
Alphavirus,Eidolon helvum,0.8357585328182926,0.06538536776212833
Alphacoronavirus,Ovis aries,0.8198311646301266,0.12164514866979656
Flavivirus,Vulpes velox,0.8190986280973342,0.06318326626425219
Alphavirus,Camelus dromedarius,0.8013684924269125,0.07332187569863627
Alphavirus,Bubalus bubalis,0.7997308575487231,0.08522663760339816
Flavivirus,Connochaetes taurinus,0.7878995296058278,0.07111977420076013
Flavivirus,Aepyceros melampus,0.7878995296058263,0.07111977420076013
Flavivirus,Micropteropus pusillus,0.7829558634053547,0.059215012295998216
Flavivirus,Myotis keenii,0.781080046770297,0.05127850435949027
Flavivirus,Bison bison,0.7731387123399905,0.059215012295998216
Betacoronavirus,Ovis aries,0.7667545750048157,0.12003549072211045
Flavivirus,Crocuta crocuta,0.7509280866579756,0.059215012295998216
Lyssavirus,Sigmodon hispidus,0.7508828641105539,0.059215012295998216
Alphavirus,Myodes glareolus,0.743307026064847,0.07332187569863627
Flavivirus,Odocoileus hemionus,0.7386614205721683,0.06715152023250615
Lyssavirus,Macaca fascicularis,0.7378611450768828,0.07905628213726806
Flavivirus,Urocyon cinereoargenteus,0.7365229854835881,0.05524675832774425
Flavivirus,Myotis daubentonii,0.732047576255834,0.05524675832774425
Flavivirus,Pteropus giganteus,0.7320475762558336,0.05524675832774425
Flavivirus,Epomophorus gambianus,0.732047576255833,0.05524675832774425
Alphavirus,Rangifer tarandus,0.7297130505107257,0.06538536776212833
Flavivirus,Syncerus caffer,0.7253546146785972,0.07111977420076013
Lyssavirus,Odocoileus virginianus,0.7238637093014189,0.07508802816901408
Flavivirus,Canis mesomelas,0.712971081173507,0.05524675832774425
Lyssavirus,Proechimys guyannensis,0.7120478054978607,0.059215012295998216
Flavivirus,Tragelaphus strepsiceros,0.7079996375647721,0.06318326626425219
Alphavirus,Cynopterus sphinx,0.7038254378211396,0.05348060585736642
Flavivirus,Hipposideros caffer,0.7027024698901939,0.05524675832774425
Lyssavirus,Didelphis marsupialis,0.6962935689615358,0.05524675832774425
Lyssavirus,Proechimys semispinosus,0.6962935689615354,0.05524675832774425
Lyssavirus,Lepus californicus,0.6962935689615353,0.05524675832774425
Lyssavirus,Sylvilagus audubonii,0.6962935689615352,0.05524675832774425
Lyssavirus,Tatera indica,0.694090931164873,0.06318326626425219
Orthobunyavirus,Equus asinus,0.6908825441059309,0.07557986809747373
Flavivirus,Kobus ellipsiprymnus,0.6896277214225456,0.07111977420076013
Alphacoronavirus,Mus musculus,0.6829786834299791,0.09783562486027275
Orthobunyavirus,Rattus norvegicus,0.6809399661052975,0.07557986809747373
