from,to,strength,initial
Lyssavirus,Sus scrofa,1.653321582285109,0.09257070198971606
Flavivirus,Felis catus,1.1520471014266616,0.07471355913257322
Alphacoronavirus,Bos taurus,1.0784946012684935,0.08449446680080482
Lyssavirus,Rattus norvegicus,1.0501617196931208,0.07272943214844622
Lyssavirus,Camelus dromedarius,1.0250963534944788,0.07173736865638274
Lyssavirus,Bubalus bubalis,1.0228656109431125,0.07471355913257322
Flavivirus,Pan troglodytes,0.9549023281006357,0.07471355913257322
Lyssavirus,Myodes glareolus,0.9502279755582985,0.07173736865638274
Alphavirus,Capra hircus,0.9464510734241435,0.06522887323943662
Alphacoronavirus,Equus caballus,0.8985928214912714,0.07258970489604291
Lyssavirus,Rattus rattus,0.8517937067025977,0.06975324167225576
Alphavirus,Eidolon helvum,0.8357557913141829,0.05828442879499217
Alphacoronavirus,Ovis aries,0.8197810330359687,0.07358176838810641
Flavivirus,Vulpes velox,0.8191074974016956,0.06776911468812877
Alphavirus,Camelus dromedarius,0.8013634880132582,0.06026855577911916
Alphavirus,Bubalus bubalis,0.799722041616279,0.06324474625530963
Flavivirus,Aepyceros melampus,0.78789678296423,0.06975324167225576
Flavivirus,Connochaetes taurinus,0.7878967829642298,0.06975324167225576
Flavivirus,Micropteropus pusillus,0.7829701675535956,0.06677705119606528
Flavivirus,Myotis keenii,0.7811050123793275,0.06479292421193829
Flavivirus,Bison bison,0.7731531374845565,0.06677705119606528
Betacoronavirus,Ovis aries,0.7667153950700113,0.07036245249273418
Flavivirus,Crocuta crocuta,0.7509421865255835,0.06677705119606528
Lyssavirus,Sigmodon hispidus,0.7508921495240489,0.06677705119606528
Alphavirus,Myodes glareolus,0.743302257546555,0.06026855577911916
Flavivirus,Odocoileus hemionus,0.7386645568152143,0.06876117818019226
Lyssavirus,Macaca fascicularis,0.7378517524544891,0.07173736865638274
Flavivirus,Urocyon cinereoargenteus,0.7365424589744792,0.06578498770400179
Flavivirus,Epomophorus gambianus,0.7320671192322684,0.06578498770400179
Flavivirus,Pteropus giganteus,0.732067119232268,0.06578498770400179
Flavivirus,Myotis daubentonii,0.7320671192322673,0.06578498770400179
Alphavirus,Rangifer tarandus,0.7297105423279472,0.05828442879499217
Flavivirus,Syncerus caffer,0.7253519208448019,0.06975324167225576
Lyssavirus,Odocoileus virginianus,0.7238582051419705,0.07074530516431925
Flavivirus,Canis mesomelas,0.7129903369233972,0.06578498770400179
