from,to,strength,initial
Lyssavirus,Sus scrofa,1.6533841187851412,0.177576570534317
Flavivirus,Felis catus,1.1521198224319704,0.10614799910574557
Alphacoronavirus,Bos taurus,1.0785174810281901,0.1754527162977867
Lyssavirus,Rattus norvegicus,1.0502018084756706,0.09821149116923764
Lyssavirus,Camelus dromedarius,1.0251309188181816,0.09424323720098368
Lyssavirus,Bubalus bubalis,1.022915195207319,0.10614799910574557
Flavivirus,Pan troglodytes,0.9549721719656085,0.10614799910574557
Lyssavirus,Myodes glareolus,0.9502609369009101,0.09424323720098368
Alphavirus,Capra hircus,0.9464687979244727,0.10261569416498993
Alphacoronavirus,Equus caballus,0.8986615423240647,0.1278336686787391
Lyssavirus,Rattus rattus,0.851815750147411,0.08630672926447575
Alphavirus,Eidolon helvum,0.835762185202335,0.07483791638721216
Alphacoronavirus,Ovis aries,0.8198418097387179,0.13180192264699306
Flavivirus,Vulpes velox,0.819128006493972,0.07837022132796781
Alphavirus,Camelus dromedarius,0.8013721202678827,0.08277442432372009
Alphavirus,Bubalus bubalis,0.7997346542602733,0.094679186228482
Flavivirus,Connochaetes taurinus,0.787930063097344,0.08630672926447575
Flavivirus,Aepyceros melampus,0.7879300630973435,0.08630672926447575
Flavivirus,Micropteropus pusillus,0.7829845943929619,0.07440196735971384
Flavivirus,Myotis keenii,0.7811081029823701,0.0664654594232059
Flavivirus,Bison bison,0.7731676866167015,0.07440196735971384
Betacoronavirus,Ovis aries,0.7667613489836927,0.12858260675162084
Flavivirus,Crocuta crocuta,0.7509564071119769,0.07440196735971384
Lyssavirus,Sigmodon hispidus,0.7509015172498354,0.07440196735971384
Alphavirus,Myodes glareolus,0.7433104827166502,0.08277442432372009
Flavivirus,Odocoileus hemionus,0.7386910177961009,0.08233847529622176
Lyssavirus,Macaca fascicularis,0.7378806506035351,0.09424323720098368
Flavivirus,Urocyon cinereoargenteus,0.7365510515470041,0.07043371339145987
Flavivirus,Myotis daubentonii,0.7320757423206383,0.07043371339145987
Flavivirus,Pteropus giganteus,0.7320757423206374,0.07043371339145987
Flavivirus,Epomophorus gambianus,0.7320757423206371,0.07043371339145987
Alphavirus,Rangifer tarandus,0.729716391798369,0.07483791638721216
Flavivirus,Syncerus caffer,0.7253845607911704,0.08630672926447575
Lyssavirus,Odocoileus virginianus,0.7238829707960961,0.0902749832327297
Flavivirus,Canis mesomelas,0.7129988331901408,0.07043371339145987
Lyssavirus,Proechimys guyannensis,0.7120660256709507,0.07440196735971384
Flavivirus,Tragelaphus strepsiceros,0.7080282809036523,0.07837022132796781
Alphavirus,Cynopterus sphinx,0.7038285750033869,0.06293315448245025
Flavivirus,Hipposideros caffer,0.7027304892999999,0.07043371339145987
Lyssavirus,Sylvilagus audubonii,0.6963115278049381,0.07043371339145987
Lyssavirus,Lepus californicus,0.696311527804938,0.07043371339145987
Lyssavirus,Didelphis marsupialis,0.6963115278049378,0.07043371339145987
Lyssavirus,Proechimys semispinosus,0.6963115278049378,0.07043371339145987
Lyssavirus,Tatera indica,0.6941091849674795,0.07837022132796781
Orthobunyavirus,Equus asinus,0.6908922933603193,0.08332215515314106
Flavivirus,Kobus ellipsiprymnus,0.6896575232745655,0.08630672926447575
Alphacoronavirus,Mus musculus,0.6829867234433978,0.10799239883746925
Orthobunyavirus,Rattus norvegicus,0.6809496120608348,0.08332215515314106
Flavivirus,Eptesicus serotinus,0.6686379465867901,0.0664654594232059
Flavivirus,Macaca mulatta,0.6642606908018038,0.10614799910574557
Lyssavirus,Pan troglodytes,0.6631150919646185,0.10614799910574557
Alphacoronavirus,Capra hircus,0.6553225051639003,0.10402414486921528
Lyssavirus,Chlorocebus aethiops,0.6537819991147993,0.08233847529622176
Orbivirus,Sus scrofa,0.6492222997441434,0.15966912586630896
Orthobunyavirus,Rousettus leschenaultii,0.6481840207292203,0.07141739324837916
Lyssavirus,Choloepus hoffmanni,0.6418226063041508,0.07043371339145987
Lyssavirus,Macropus giganteus,0.6337546119675859,0.07440196735971384
Alphavirus,Miniopterus schreibersii,0.6244205388474299,0.06293315448245025
Flavivirus,Taurotragus oryx,0.6196692500182149,0.07837022132796781
Betacoronavirus,Capra hircus,0.6132828363859644,0.10080482897384305
Alphavirus,Eonycteris spelaea,0.612681570406086,0.06293315448245025
Flavivirus,Cervus elaphus,0.6090951222970687,0.08630672926447575
Flavivirus,Philander opossum,0.6071775507759168,0.0664654594232059
Lyssavirus,Microtus agrestis,0.6055056748875662,0.08233847529622176
Flavivirus,Eudorcas thomsonii,0.6029324244116263,0.07440196735971384
Lyssavirus,Peromyscus gossypinus,0.6003191423801011,0.0664654594232059
Lyssavirus,Bradypus tridactylus,0.6003191423801006,0.0664654594232059
Lyssavirus,Lepus americanus,0.6003191423801006,0.0664654594232059
Alphavirus,Pteronotus parnellii,0.5968902321364483,0.05896490051419628
Flavivirus,Alcelaphus buselaphus,0.5930262958907645,0.07440196735971384
Lyssavirus,Apodemus sylvaticus,0.5907384955581509,0.09821149116923764
