from,to,strength,initial
Lyssavirus,Sus scrofa,1.6534458574035285,0.26054381846635366
Flavivirus,Felis catus,1.152146546031531,0.11768667560921081
Alphacoronavirus,Bos taurus,1.0785433235418005,0.27641683433936953
Lyssavirus,Rattus norvegicus,1.050207483472455,0.10181365973619494
Lyssavirus,Camelus dromedarius,1.0251303559797544,0.093877151799687
Lyssavirus,Bubalus bubalis,1.0229334326503126,0.11768667560921081
Flavivirus,Pan troglodytes,0.9549978348090269,0.11768667560921081
Lyssavirus,Myodes glareolus,0.9502604002125511,0.093877151799687
Alphavirus,Capra hircus,0.946483522909359,0.13355969148222668
Alphacoronavirus,Equus caballus,0.8987285267225456,0.1811787391012743
Lyssavirus,Rattus rattus,0.8518046903791643,0.07800413592667113
Alphavirus,Eidolon helvum,0.8357634093651085,0.07800413592667113
Alphacoronavirus,Ovis aries,0.8199022173768903,0.18911524703778224
Flavivirus,Vulpes velox,0.8190965934008555,0.06213112005365526
Alphavirus,Camelus dromedarius,0.8013763856411507,0.093877151799687
Alphavirus,Bubalus bubalis,0.7997439099453665,0.11768667560921081
Flavivirus,Connochaetes taurinus,0.7879133686855434,0.07800413592667113
Flavivirus,Aepyceros melampus,0.7879133686855415,0.07800413592667113
Flavivirus,Micropteropus pusillus,0.7829463689862808,0.05419461211714732
Flavivirus,Myotis keenii,0.7810561228052657,0.03832159624413145
Flavivirus,Bison bison,0.7731291377503158,0.05419461211714732
Betacoronavirus,Ovis aries,0.7668095987179967,0.18911524703778224
Flavivirus,Crocuta crocuta,0.7509187277106688,0.05419461211714732
Lyssavirus,Sigmodon hispidus,0.7508767023444507,0.05419461211714732
Alphavirus,Myodes glareolus,0.7433145466222162,0.093877151799687
Flavivirus,Odocoileus hemionus,0.7386671024208653,0.0700676279901632
Lyssavirus,Macaca fascicularis,0.7378801801696702,0.093877151799687
Flavivirus,Urocyon cinereoargenteus,0.7365063809563478,0.04625810418063939
Flavivirus,Epomophorus gambianus,0.7320309121214793,0.04625810418063939
Flavivirus,Pteropus giganteus,0.7320309121214789,0.04625810418063939
Flavivirus,Myotis daubentonii,0.7320309121214778,0.04625810418063939
Alphavirus,Rangifer tarandus,0.7297175116270643,0.07800413592667113
Flavivirus,Syncerus caffer,0.7253681876086827,0.07800413592667113
Lyssavirus,Odocoileus virginianus,0.723877471539398,0.08594064386317907
Flavivirus,Canis mesomelas,0.7129546617396356,0.04625810418063939
Lyssavirus,Proechimys guyannensis,0.7120417865358276,0.05419461211714732
Flavivirus,Tragelaphus strepsiceros,0.7079976536416964,0.06213112005365526
