from,to,strength,initial
Lyssavirus,Sus scrofa,1.6535313540384156,0.3738849765258216
Flavivirus,Felis catus,1.1522437529611018,0.15959926224010731
Alphacoronavirus,Bos taurus,1.0773094204320608,0.3976945003353454
Lyssavirus,Rattus norvegicus,1.0502611092114011,0.13578973843058348
Lyssavirus,Camelus dromedarius,1.02517655694669,0.12388497652582159
Lyssavirus,Bubalus bubalis,1.0229998445778212,0.15959926224010731
Flavivirus,Pan troglodytes,0.9550911676271071,0.15959926224010731
Lyssavirus,Myodes glareolus,0.9503044511347923,0.12388497652582159
Alphavirus,Capra hircus,0.9465073501053087,0.1834087860496311
Alphacoronavirus,Equus caballus,0.8988220444222722,0.2548373574782026
Lyssavirus,Rattus rattus,0.8518341074319127,0.10007545271629778
Alphavirus,Eidolon helvum,0.8357719535272267,0.10007545271629778
Alphacoronavirus,Ovis aries,0.8199849644125106,0.26674211938296444
Flavivirus,Vulpes velox,0.8191239348318432,0.07626592890677397
Alphavirus,Camelus dromedarius,0.8013879367134187,0.12388497652582159
Alphavirus,Bubalus bubalis,0.799760824286943,0.15959926224010731
Flavivirus,Connochaetes taurinus,0.7879577591582128,0.10007545271629778
Flavivirus,Aepyceros melampus,0.787957759158211,0.10007545271629778
Flavivirus,Micropteropus pusillus,0.7829655973306908,0.06436116700201207
Flavivirus,Myotis keenii,0.7810602396083759,0.04055164319248826
Flavivirus,Bison bison,0.7731485285751598,0.06436116700201207
Betacoronavirus,Ovis aries,0.7668721877128116,0.26674211938296444
Flavivirus,Crocuta crocuta,0.7509376815946565,0.06436116700201207
Lyssavirus,Sigmodon hispidus,0.7508891825172954,0.06436116700201207
Alphavirus,Myodes glareolus,0.7433255510471539,0.12388497652582159
Flavivirus,Odocoileus hemionus,0.7387023882042243,0.08817069081153588
Lyssavirus,Macaca fascicularis,0.7379187824406742,0.12388497652582159
Flavivirus,Urocyon cinereoargenteus,0.7365178303889869,0.052456405097250164
Flavivirus,Epomophorus gambianus,0.7320424026907671,0.052456405097250164
Flavivirus,Pteropus giganteus,0.7320424026907668,0.052456405097250164
Flavivirus,Myotis daubentonii,0.7320424026907666,0.052456405097250164
Alphavirus,Rangifer tarandus,0.7297253266813432,0.10007545271629778
Flavivirus,Syncerus caffer,0.7254117235303845,0.10007545271629778
Lyssavirus,Odocoileus virginianus,0.7239105344292673,0.11198021462105968
Flavivirus,Canis mesomelas,0.7129659835996277,0.052456405097250164
Lyssavirus,Proechimys guyannensis,0.7120539773570359,0.06436116700201207
Flavivirus,Tragelaphus strepsiceros,0.7080243113341311,0.07626592890677397
Alphavirus,Cynopterus sphinx,0.7038290491643658,0.06436116700201207
Flavivirus,Hipposideros caffer,0.7026973233163899,0.052456405097250164
Lyssavirus,Lepus californicus,0.6962902713102117,0.052456405097250164
Lyssavirus,Didelphis marsupialis,0.6962902713102113,0.052456405097250164
Lyssavirus,Proechimys semispinosus,0.6962902713102113,0.052456405097250164
Lyssavirus,Sylvilagus audubonii,0.6962902713102113,0.052456405097250164
Lyssavirus,Tatera indica,0.6941066546328611,0.07626592890677397
Orthobunyavirus,Equus asinus,0.690958586825887,0.13578973843058348
Flavivirus,Kobus ellipsiprymnus,0.6896845542201857,0.10007545271629778
Alphacoronavirus,Mus musculus,0.6830563784519882,0.195313547954393
Orthobunyavirus,Rattus norvegicus,0.6810152007055479,0.13578973843058348
Flavivirus,Eptesicus serotinus,0.6713785905255097,0.04055164319248826
Flavivirus,Macaca mulatta,0.6646422223776848,0.15959926224010731
Lyssavirus,Pan troglodytes,0.6631840942784339,0.15959926224010731
Alphacoronavirus,Capra hircus,0.6553803542326283,0.1834087860496311
Lyssavirus,Chlorocebus aethiops,0.6537889888591472,0.08817069081153588
Orbivirus,Sus scrofa,0.649317701726176,0.3738849765258216
Orthobunyavirus,Rousettus leschenaultii,0.648217171204134,0.10007545271629778
Lyssavirus,Choloepus hoffmanni,0.6418019294296475,0.052456405097250164
Lyssavirus,Macropus giganteus,0.6337430135635533,0.06436116700201207
Alphavirus,Miniopterus schreibersii,0.6244238357458742,0.06436116700201207
Flavivirus,Taurotragus oryx,0.6196554184332128,0.07626592890677397
Betacoronavirus,Capra hircus,0.6133276640016355,0.1834087860496311
Alphavirus,Eonycteris spelaea,0.6126848519119591,0.06436116700201207
Flavivirus,Cervus elaphus,0.6091874646374454,0.10007545271629778
Flavivirus,Philander opossum,0.6070131801888036,0.04055164319248826
Lyssavirus,Microtus agrestis,0.605512528776625,0.08817069081153588
Flavivirus,Eudorcas thomsonii,0.6028675059716868,0.06436116700201207
Lyssavirus,Bradypus tridactylus,0.6002902157929312,0.04055164319248826
Lyssavirus,Lepus americanus,0.6002902157929307,0.04055164319248826
Lyssavirus,Peromyscus gossypinus,0.6002902157929306,0.04055164319248826
Alphavirus,Pteronotus parnellii,0.5968755364341521,0.052456405097250164
Flavivirus,Alcelaphus buselaphus,0.5929613180352207,0.06436116700201207
Lyssavirus,Apodemus sylvaticus,0.5907840765763763,0.13578973843058348
Alphacoronavirus,Procyon lotor,0.5894802324833681,0.10007545271629778
Orthobunyavirus,Glossophaga soricina,0.5805752985757762,0.06436116700201207
Orthobunyavirus,Sturnira lilium,0.580575298575776,0.06436116700201207
Orthobunyavirus,Desmodus rotundus,0.5805752985757758,0.06436116700201207
Alphavirus,Pipistrellus pipistrellus,0.5793493315390064,0.052456405097250164
Alphavirus,Rhinolophus ferrumequinum,0.5793493315390053,0.052456405097250164
Lyssavirus,Carollia brevicauda,0.5782844034052085,0.04055164319248826
Lyssavirus,Chaerephon pumilus,0.5782844034052085,0.04055164319248826
Lyssavirus,Arvicanthis niloticus,0.5782645947037467,0.052456405097250164
Alphacoronavirus,Equus asinus,0.5772565438368809,0.13578973843058348
Orthobunyavirus,Artibeus phaeotis,0.5757337630732795,0.06436116700201207
Alphacoronavirus,Sciurus carolinensis,0.5708933681917455,0.12388497652582159
Flavivirus,Elephas maximus,0.5689225788213375,0.052456405097250164
Flavivirus,Vicugna vicugna,0.5671834482752377,0.07626592890677397
Alphavirus,Odocoileus virginianus,0.5664340025058694,0.11198021462105968
