from,to,strength,initial
Lyssavirus,Sus scrofa,1.653289839324423,0.049048457411133464
Flavivirus,Felis catus,1.1519878140682698,0.049048457411133464
Alphacoronavirus,Bos taurus,1.0784845399656282,0.04401827632461435
Lyssavirus,Rattus norvegicus,1.0501245526961622,0.049048457411133464
Lyssavirus,Camelus dromedarius,1.025061581347116,0.049048457411133464
Lyssavirus,Bubalus bubalis,1.0228252338528423,0.049048457411133464
Flavivirus,Pan troglodytes,0.9548453761613168,0.049048457411133464
Lyssavirus,Myodes glareolus,0.9501948129505631,0.049048457411133464
Alphavirus,Capra hircus,0.9464407173622509,0.043314050972501676
Alphacoronavirus,Equus caballus,0.8985575357333943,0.04401827632461435
Lyssavirus,Rattus rattus,0.8517661757761125,0.049048457411133464
Alphavirus,Eidolon helvum,0.8357500178726928,0.043314050972501676
Alphacoronavirus,Ovis aries,0.8197503949015896,0.04401827632461435
Flavivirus,Vulpes velox,0.8190713001773603,0.049048457411133464
Alphavirus,Camelus dromedarius,0.8013569972325238,0.043314050972501676
Alphavirus,Bubalus bubalis,0.7997140643147517,0.043314050972501676
Flavivirus,Connochaetes taurinus,0.7878551833075371,0.049048457411133464
Flavivirus,Aepyceros melampus,0.787855183307535,0.049048457411133464
Flavivirus,Micropteropus pusillus,0.7829366384189824,0.049048457411133464
Flavivirus,Myotis keenii,0.7810759283403392,0.049048457411133464
Flavivirus,Bison bison,0.7731193251352085,0.049048457411133464
Betacoronavirus,Ovis aries,0.7666934865084915,0.042408618376928234
Flavivirus,Crocuta crocuta,0.7509091358851678,0.049048457411133464
Lyssavirus,Sigmodon hispidus,0.750870388523499,0.049048457411133464
Alphavirus,Myodes glareolus,0.7432960722894368,0.043314050972501676
Flavivirus,Odocoileus hemionus,0.7386261608776761,0.049048457411133464
Lyssavirus,Macaca fascicularis,0.7378226656908697,0.049048457411133464
Flavivirus,Urocyon cinereoargenteus,0.7365115349688208,0.049048457411133464
Flavivirus,Myotis daubentonii,0.7320360846712319,0.049048457411133464
Flavivirus,Pteropus giganteus,0.7320360846712314,0.049048457411133464
Flavivirus,Epomophorus gambianus,0.7320360846712312,0.049048457411133464
Alphavirus,Rangifer tarandus,0.729705259713147,0.043314050972501676
Flavivirus,Syncerus caffer,0.7253111203921926,0.049048457411133464
Lyssavirus,Odocoileus virginianus,0.7238307299110668,0.049048457411133464
Flavivirus,Canis mesomelas,0.7129597583555319,0.049048457411133464
Lyssavirus,Proechimys guyannensis,0.7120356189297355,0.049048457411133464
Flavivirus,Tragelaphus strepsiceros,0.7079729901143283,0.049048457411133464
Alphavirus,Cynopterus sphinx,0.7038220665046827,0.043314050972501676
Flavivirus,Hipposideros caffer,0.7026910382814558,0.049048457411133464
Lyssavirus,Proechimys semispinosus,0.6962862446176858,0.049048457411133464
Lyssavirus,Didelphis marsupialis,0.6962862446176855,0.049048457411133464
Lyssavirus,Sylvilagus audubonii,0.6962862446176854,0.049048457411133464
Lyssavirus,Lepus californicus,0.6962862446176853,0.049048457411133464
Lyssavirus,Tatera indica,0.6940739584765057,0.049048457411133464
Orthobunyavirus,Equus asinus,0.6908398606707473,0.04160378940308518
Flavivirus,Kobus ellipsiprymnus,0.689584434721152,0.049048457411133464
Alphacoronavirus,Mus musculus,0.6829362943792918,0.04401827632461435
Orthobunyavirus,Rattus norvegicus,0.6808977338459137,0.04160378940308518
Flavivirus,Eptesicus serotinus,0.6713939108800085,0.049048457411133464
Flavivirus,Macaca mulatta,0.6670100523440198,0.049048457411133464
Lyssavirus,Pan troglodytes,0.6630416492602808,0.049048457411133464
Alphacoronavirus,Capra hircus,0.6552792327366218,0.04401827632461435
Lyssavirus,Chlorocebus aethiops,0.6537421526707408,0.049048457411133464
Orbivirus,Sus scrofa,0.6491706249208407,0.04009473507712944
Orthobunyavirus,Rousettus leschenaultii,0.6481496388708985,0.04160378940308518
Lyssavirus,Choloepus hoffmanni,0.641798012334816,0.049048457411133464
Lyssavirus,Macropus giganteus,0.6337253390806281,0.049048457411133464
Alphavirus,Miniopterus schreibersii,0.6243752802332908,0.043314050972501676
Flavivirus,Taurotragus oryx,0.6194765882796187,0.049048457411133464
Betacoronavirus,Capra hircus,0.6132514788856719,0.042408618376928234
Alphavirus,Eonycteris spelaea,0.612636522470067,0.043314050972501676
Flavivirus,Cervus elaphus,0.6088454200686335,0.049048457411133464
Flavivirus,Philander opossum,0.6070670606133465,0.049048457411133464
Lyssavirus,Microtus agrestis,0.6054665996093894,0.049048457411133464
Flavivirus,Eudorcas thomsonii,0.6027685358192507,0.049048457411133464
Lyssavirus,Lepus americanus,0.600299695621636,0.049048457411133464
Lyssavirus,Bradypus tridactylus,0.6002996956216359,0.049048457411133464
Lyssavirus,Peromyscus gossypinus,0.6002996956216359,0.049048457411133464
Alphavirus,Pteronotus parnellii,0.5968549057693177,0.043314050972501676
Flavivirus,Alcelaphus buselaphus,0.5928622569001509,0.049048457411133464
Lyssavirus,Apodemus sylvaticus,0.590679012827909,0.049048457411133464
Alphacoronavirus,Procyon lotor,0.5894462534769163,0.04401827632461435
Orthobunyavirus,Glossophaga soricina,0.5805512713628692,0.04160378940308518
Orthobunyavirus,Desmodus rotundus,0.5805512713628691,0.04160378940308518
Orthobunyavirus,Sturnira lilium,0.5805512713628688,0.04160378940308518
Alphavirus,Rhinolophus ferrumequinum,0.5793289020590944,0.043314050972501676
Alphavirus,Pipistrellus pipistrellus,0.5793289020590942,0.043314050972501676
Lyssavirus,Carollia brevicauda,0.5782938718252753,0.049048457411133464
Lyssavirus,Chaerephon pumilus,0.5782938718252751,0.049048457411133464
Lyssavirus,Arvicanthis niloticus,0.5782607971074272,0.049048457411133464
Alphacoronavirus,Equus asinus,0.5772010392555363,0.04401827632461435
Orthobunyavirus,Artibeus phaeotis,0.5757097656208987,0.04160378940308518
Alphacoronavirus,Sciurus carolinensis,0.5708458484070857,0.04401827632461435
Flavivirus,Elephas maximus,0.5689010888149635,0.049048457411133464
Flavivirus,Vicugna vicugna,0.5670075288195988,0.049048457411133464
Alphavirus,Odocoileus virginianus,0.5662723886892403,0.043314050972501676
Lyssavirus,Hipposideros armiger,0.5662183097037488,0.049048457411133464
Vesiculovirus,Ovis aries,0.5634939116874472,0.038183266264252176
Lyssavirus,Peromyscus maniculatus,0.5610273349649594,0.049048457411133464
Flavivirus,Lasiurus cinereus,0.5570771104851344,0.049048457411133464
Flavivirus,Spermophilus tridecemlineatus,0.5570771104851343,0.049048457411133464
Alphacoronavirus,Bubalus bubalis,0.5538034924745286,0.04401827632461435
Flavivirus,Ovis dalli,0.5534660033611165,0.049048457411133464
Betacoronavirus,Procyon lotor,0.5516559174555551,0.042408618376928234
Flavivirus,Saimiri sciureus,0.5505782070425247,0.049048457411133464
Lyssavirus,Connochaetes taurinus,0.5480928608994512,0.049048457411133464
Lyssavirus,Aepyceros melampus,0.5480928608994505,0.049048457411133464
Lyssavirus,Mastomys natalensis,0.5479296043213242,0.049048457411133464
Lyssavirus,Antilocapra americana,0.5476941813413215,0.049048457411133464
Lyssavirus,Macropus agilis,0.5461599627785715,0.049048457411133464
Lyssavirus,Pongo pygmaeus,0.5459349802474354,0.049048457411133464
Lyssavirus,Apodemus agrarius,0.5457269296319778,0.049048457411133464
Lyssavirus,Taphozous perforatus,0.5457269296319769,0.049048457411133464
Orthobunyavirus,Scotophilus kuhlii,0.5453559113476767,0.04160378940308518
Alphavirus,Tatera indica,0.5434958159659637,0.043314050972501676
Orthobunyavirus,Pteropus alecto,0.5405239688490554,0.04160378940308518
Lyssavirus,Tamandua tetradactyla,0.5403567561406324,0.049048457411133464
Lyssavirus,Dasypus novemcinctus,0.540356756140632,0.049048457411133464
Lyssavirus,Peromyscus leucopus,0.5403567561406317,0.049048457411133464
Betacoronavirus,Equus asinus,0.5401404167957682,0.042408618376928234
Lyssavirus,Bison bison,0.5386152626793826,0.049048457411133464
Betacoronavirus,Artibeus jamaicensis,0.5355929525866384,0.042408618376928234
Betacoronavirus,Sciurus carolinensis,0.5342518643844713,0.042408618376928234
Alphavirus,Vulpes vulpes,0.5265762401101819,0.043314050972501676
Lyssavirus,Pipistrellus abramus,0.5238551908165205,0.049048457411133464
Flavivirus,Lophuromys sikapusi,0.5216740905686547,0.049048457411133464
Flavivirus,Lycaon pictus,0.521155948854822,0.049048457411133464
Orthobunyavirus,Felis catus,0.5196283211005098,0.04160378940308518
Orthobunyavirus,Miniopterus schreibersii,0.5192454939836325,0.04160378940308518
Lyssavirus,Bradypus variegatus,0.5183091996481277,0.049048457411133464
Orthobunyavirus,Myotis nigricans,0.517647379443447,0.04160378940308518
Orthobunyavirus,Myotis lucifugus,0.5176473794434467,0.04160378940308518
Orthobunyavirus,Eptesicus fuscus,0.5176473794434464,0.04160378940308518
Orthobunyavirus,Tadarida brasiliensis,0.5176473794434463,0.04160378940308518
Lyssavirus,Erythrocebus patas,0.514932921764079,0.049048457411133464
Lyssavirus,Odocoileus hemionus,0.5140888091509324,0.049048457411133464
Flavivirus,Epomops franqueti,0.5140572069103393,0.049048457411133464
Flavivirus,Myocastor coypus,0.513232080744631,0.049048457411133464
Flavivirus,Damaliscus lunatus,0.5108618673526588,0.049048457411133464
Orthobunyavirus,Eonycteris spelaea,0.5094026236912177,0.04160378940308518
Flavivirus,Rousettus amplexicaudatus,0.5089741715074022,0.049048457411133464
Alphavirus,Cynopterus brachyotis,0.5077450318502228,0.043314050972501676
Alphacoronavirus,Rangifer tarandus,0.5057642917953513,0.04401827632461435
Lyssavirus,Syncerus caffer,0.5045853936895396,0.049048457411133464
Flavivirus,Capreolus capreolus,0.5043281625082078,0.049048457411133464
Flavivirus,Nyctereutes procyonoides,0.5026991734734838,0.049048457411133464
Orbivirus,Mus musculus,0.501904248432344,0.04009473507712944
Alphavirus,Tamias striatus,0.4980323820581226,0.043314050972501676
Alphavirus,Molossus molossus,0.49803238205812234,0.043314050972501676
Alphacoronavirus,Phyllostomus hastatus,0.49768267103825664,0.04401827632461435
Orbivirus,Artibeus lituratus,0.49724321806852023,0.04009473507712944
Orthobunyavirus,Mephitis mephitis,0.49294745947411506,0.04160378940308518
Lyssavirus,Cercopithecus ascanius,0.49293940117817736,0.049048457411133464
Flavivirus,Myotis nattereri,0.4904101176197801,0.049048457411133464
Flavivirus,Myotis velifer,0.4904101176197799,0.049048457411133464
Flavivirus,Cynomops abrasus,0.49041011761977976,0.049048457411133464
Flavivirus,Myotis riparius,0.49041011761977976,0.049048457411133464
Flavivirus,Myotis blythii,0.4904101176197797,0.049048457411133464
Flavivirus,Cynomops planirostris,0.49041011761977965,0.049048457411133464
Flavivirus,Myotis volans,0.49041011761977965,0.049048457411133464
Flavivirus,Pipistrellus subflavus,0.4904101176197796,0.049048457411133464
Flavivirus,Myotis myotis,0.49041011761977954,0.049048457411133464
Lyssavirus,Hipposideros caffer,0.4902184215580951,0.049048457411133464
Lyssavirus,Microtus arvalis,0.49018546645928207,0.049048457411133464
Flavivirus,Acinonyx jubatus,0.49006030271737505,0.049048457411133464
Flavivirus,Lontra canadensis,0.485895892530515,0.049048457411133464
Betacoronavirus,Molossus rufus,0.48575888216799407,0.042408618376928234
Flavivirus,Cephalophus dorsalis,0.482313849411854,0.049048457411133464
Flavivirus,Cephalophus leucogaster,0.48231384941185323,0.049048457411133464
Orthobunyavirus,Pipistrellus pipistrellus,0.48177268728231376,0.04160378940308518
