r,a2,a3,a4
1,0.2857142857142857,0.14285714285714285,0.5714285714285714
1,0.2857142857142857,0.21428571428571427,0.5
1,0.2857142857142857,0.2857142857142857,0.42857142857142855
1,0.2857142857142857,0.35714285714285715,0.35714285714285715
1,0.2857142857142857,0.5,0.21428571428571427
1,0.2857142857142857,0.5714285714285714,0.14285714285714285
1,0.2857142857142857,0.6428571428571429,0.07142857142857142
1,0.2857142857142857,0.7142857142857143,0.0
1,0.35714285714285715,0.0,0.6428571428571429
1,0.35714285714285715,0.07142857142857142,0.5714285714285714
1,0.35714285714285715,0.14285714285714285,0.5
1,0.35714285714285715,0.21428571428571427,0.42857142857142855
1,0.35714285714285715,0.2857142857142857,0.35714285714285715
1,0.35714285714285715,0.35714285714285715,0.2857142857142857
1,0.35714285714285715,0.42857142857142855,0.21428571428571427
1,0.35714285714285715,0.5,0.14285714285714285
1,0.35714285714285715,0.5714285714285714,0.07142857142857142
1,0.35714285714285715,0.6428571428571429,0.0
1,0.42857142857142855,0.0,0.5714285714285714
1,0.42857142857142855,0.07142857142857142,0.5
1,0.42857142857142855,0.14285714285714285,0.42857142857142855
1,0.42857142857142855,0.21428571428571427,0.35714285714285715
1,0.42857142857142855,0.35714285714285715,0.21428571428571427
1,0.42857142857142855,0.42857142857142855,0.14285714285714285
1,0.42857142857142855,0.5,0.07142857142857142
1,0.42857142857142855,0.5714285714285714,0.0
1,0.5,0.0,0.5
1,0.5,0.07142857142857142,0.42857142857142855
1,0.5,0.14285714285714285,0.35714285714285715
1,0.5,0.21428571428571427,0.2857142857142857
1,0.5,0.2857142857142857,0.21428571428571427
1,0.5,0.35714285714285715,0.14285714285714285
1,0.5,0.42857142857142855,0.07142857142857142
1,0.5,0.5,0.0
1,0.5714285714285714,0.0,0.42857142857142855
1,0.5714285714285714,0.07142857142857142,0.35714285714285715
1,0.5714285714285714,0.21428571428571427,0.21428571428571427
1,0.5714285714285714,0.2857142857142857,0.14285714285714285
1,0.5714285714285714,0.35714285714285715,0.07142857142857142
1,0.5714285714285714,0.42857142857142855,0.0
1,0.6428571428571429,0.0,0.35714285714285715
1,0.6428571428571429,0.07142857142857142,0.2857142857142857
1,0.6428571428571429,0.14285714285714285,0.21428571428571427
1,0.6428571428571429,0.21428571428571427,0.14285714285714285
1,0.6428571428571429,0.2857142857142857,0.07142857142857142
1,0.6428571428571429,0.35714285714285715,0.0
1,0.7142857142857143,0.0,0.2857142857142857
1,0.7142857142857143,0.07142857142857142,0.21428571428571427
1,0.7142857142857143,0.14285714285714285,0.14285714285714285
1,0.7142857142857143,0.21428571428571427,0.07142857142857142
1,0.7142857142857143,0.2857142857142857,0.0
1,0.7857142857142857,0.0,0.21428571428571427
1,0.7857142857142857,0.07142857142857142,0.14285714285714285
1,0.7857142857142857,0.14285714285714285,0.07142857142857142
1,0.7857142857142857,0.21428571428571427,0.0
1,0.8571428571428571,0.0,0.14285714285714285
1,0.8571428571428571,0.14285714285714285,0.0
1,0.9285714285714286,0.0,0.07142857142857142
1,0.9285714285714286,0.07142857142857142,0.0
1,1.0,0.0,0.0
2,0.0,0.0,1.0
2,0.0,0.07142857142857142,0.9285714285714286
2,0.0,0.14285714285714285,0.8571428571428571
2,0.0,0.21428571428571427,0.7857142857142857
2,0.0,0.2857142857142857,0.7142857142857143
2,0.0,0.35714285714285715,0.6428571428571429
2,0.0,0.42857142857142855,0.5714285714285714
2,0.0,0.5,0.5
2,0.0,0.5714285714285714,0.42857142857142855
2,0.0,0.6428571428571429,0.35714285714285715
2,0.0,0.7142857142857143,0.2857142857142857
2,0.0,0.7857142857142857,0.21428571428571427
2,0.0,0.8571428571428571,0.14285714285714285
2,0.0,0.9285714285714286,0.07142857142857142
2,0.0,1.0,0.0
2,0.07142857142857142,0.0,0.9285714285714286
2,0.07142857142857142,0.07142857142857142,0.8571428571428571
2,0.07142857142857142,0.14285714285714285,0.7857142857142857
2,0.07142857142857142,0.21428571428571427,0.7142857142857143
2,0.07142857142857142,0.2857142857142857,0.6428571428571429
2,0.07142857142857142,0.35714285714285715,0.5714285714285714
2,0.07142857142857142,0.42857142857142855,0.5
2,0.07142857142857142,0.5,0.42857142857142855
2,0.07142857142857142,0.5714285714285714,0.35714285714285715
2,0.07142857142857142,0.6428571428571429,0.2857142857142857
2,0.07142857142857142,0.7142857142857143,0.21428571428571427
2,0.07142857142857142,0.7857142857142857,0.14285714285714285
2,0.07142857142857142,0.9285714285714286,0.0
2,0.14285714285714285,0.0,0.8571428571428571
2,0.14285714285714285,0.07142857142857142,0.7857142857142857
2,0.14285714285714285,0.14285714285714285,0.7142857142857143
2,0.14285714285714285,0.21428571428571427,0.6428571428571429
2,0.14285714285714285,0.2857142857142857,0.5714285714285714
2,0.14285714285714285,0.35714285714285715,0.5
2,0.14285714285714285,0.42857142857142855,0.42857142857142855
2,0.14285714285714285,0.5,0.35714285714285715
2,0.14285714285714285,0.6428571428571429,0.21428571428571427
2,0.14285714285714285,0.7142857142857143,0.14285714285714285
2,0.14285714285714285,0.7857142857142857,0.07142857142857142
2,0.14285714285714285,0.8571428571428571,0.0
2,0.21428571428571427,0.0,0.7857142857142857
2,0.21428571428571427,0.07142857142857142,0.7142857142857143
2,0.21428571428571427,0.14285714285714285,0.6428571428571429
2,0.21428571428571427,0.21428571428571427,0.5714285714285714
2,0.21428571428571427,0.2857142857142857,0.5
2,0.21428571428571427,0.35714285714285715,0.42857142857142855
2,0.21428571428571427,0.42857142857142855,0.35714285714285715
2,0.21428571428571427,0.5,0.2857142857142857
2,0.21428571428571427,0.5714285714285714,0.21428571428571427
2,0.21428571428571427,0.6428571428571429,0.14285714285714285
2,0.21428571428571427,0.7142857142857143,0.07142857142857142
2,0.21428571428571427,0.7857142857142857,0.0
2,0.2857142857142857,0.0,0.7142857142857143
2,0.2857142857142857,0.07142857142857142,0.6428571428571429
2,0.2857142857142857,0.14285714285714285,0.5714285714285714
2,0.2857142857142857,0.21428571428571427,0.5
2,0.2857142857142857,0.2857142857142857,0.42857142857142855
2,0.2857142857142857,0.35714285714285715,0.35714285714285715
2,0.2857142857142857,0.5,0.21428571428571427
2,0.2857142857142857,0.5714285714285714,0.14285714285714285
2,0.2857142857142857,0.6428571428571429,0.07142857142857142
2,0.2857142857142857,0.7142857142857143,0.0
2,0.35714285714285715,0.0,0.6428571428571429
2,0.35714285714285715,0.07142857142857142,0.5714285714285714
2,0.35714285714285715,0.14285714285714285,0.5
2,0.35714285714285715,0.21428571428571427,0.42857142857142855
2,0.35714285714285715,0.2857142857142857,0.35714285714285715
2,0.35714285714285715,0.35714285714285715,0.2857142857142857
2,0.35714285714285715,0.42857142857142855,0.21428571428571427
2,0.35714285714285715,0.5,0.14285714285714285
2,0.35714285714285715,0.5714285714285714,0.07142857142857142
2,0.35714285714285715,0.6428571428571429,0.0
2,0.42857142857142855,0.0,0.5714285714285714
2,0.42857142857142855,0.07142857142857142,0.5
2,0.42857142857142855,0.14285714285714285,0.42857142857142855
2,0.42857142857142855,0.21428571428571427,0.35714285714285715
2,0.42857142857142855,0.35714285714285715,0.21428571428571427
2,0.42857142857142855,0.42857142857142855,0.14285714285714285
2,0.42857142857142855,0.5,0.07142857142857142
2,0.42857142857142855,0.5714285714285714,0.0
2,0.5,0.0,0.5
2,0.5,0.07142857142857142,0.42857142857142855
2,0.5,0.14285714285714285,0.35714285714285715
2,0.5,0.21428571428571427,0.2857142857142857
2,0.5,0.2857142857142857,0.21428571428571427
2,0.5,0.35714285714285715,0.14285714285714285
2,0.5,0.42857142857142855,0.07142857142857142
2,0.5,0.5,0.0
2,0.5714285714285714,0.0,0.42857142857142855
2,0.5714285714285714,0.07142857142857142,0.35714285714285715
2,0.5714285714285714,0.21428571428571427,0.21428571428571427
2,0.5714285714285714,0.2857142857142857,0.14285714285714285
2,0.5714285714285714,0.35714285714285715,0.07142857142857142
2,0.5714285714285714,0.42857142857142855,0.0
2,0.6428571428571429,0.0,0.35714285714285715
2,0.6428571428571429,0.07142857142857142,0.2857142857142857
2,0.6428571428571429,0.14285714285714285,0.21428571428571427
2,0.6428571428571429,0.21428571428571427,0.14285714285714285
2,0.6428571428571429,0.2857142857142857,0.07142857142857142
2,0.6428571428571429,0.35714285714285715,0.0
2,0.7142857142857143,0.0,0.2857142857142857
2,0.7142857142857143,0.07142857142857142,0.21428571428571427
2,0.7142857142857143,0.14285714285714285,0.14285714285714285
2,0.7142857142857143,0.21428571428571427,0.07142857142857142
2,0.7142857142857143,0.2857142857142857,0.0
2,0.7857142857142857,0.0,0.21428571428571427
2,0.7857142857142857,0.07142857142857142,0.14285714285714285
2,0.7857142857142857,0.14285714285714285,0.07142857142857142
2,0.7857142857142857,0.21428571428571427,0.0
2,0.8571428571428571,0.0,0.14285714285714285
2,0.8571428571428571,0.14285714285714285,0.0
2,0.9285714285714286,0.0,0.07142857142857142
2,0.9285714285714286,0.07142857142857142,0.0
2,1.0,0.0,0.0
3,0.0,0.0,1.0
3,0.0,0.07142857142857142,0.9285714285714286
3,0.0,0.14285714285714285,0.8571428571428571
3,0.0,0.21428571428571427,0.7857142857142857
3,0.0,0.2857142857142857,0.7142857142857143
3,0.0,0.35714285714285715,0.6428571428571429
3,0.0,0.42857142857142855,0.5714285714285714
3,0.0,0.5,0.5
3,0.0,0.5714285714285714,0.42857142857142855
3,0.0,0.6428571428571429,0.35714285714285715
3,0.0,0.7142857142857143,0.2857142857142857
3,0.0,0.7857142857142857,0.21428571428571427
3,0.0,0.8571428571428571,0.14285714285714285
3,0.0,0.9285714285714286,0.07142857142857142
3,0.0,1.0,0.0
3,0.07142857142857142,0.0,0.9285714285714286
3,0.07142857142857142,0.07142857142857142,0.8571428571428571
3,0.07142857142857142,0.14285714285714285,0.7857142857142857
3,0.07142857142857142,0.21428571428571427,0.7142857142857143
3,0.07142857142857142,0.2857142857142857,0.6428571428571429
3,0.07142857142857142,0.35714285714285715,0.5714285714285714
3,0.07142857142857142,0.42857142857142855,0.5
3,0.07142857142857142,0.5,0.42857142857142855
3,0.07142857142857142,0.5714285714285714,0.35714285714285715
3,0.07142857142857142,0.6428571428571429,0.2857142857142857
3,0.07142857142857142,0.7142857142857143,0.21428571428571427
3,0.07142857142857142,0.7857142857142857,0.14285714285714285
3,0.07142857142857142,0.9285714285714286,0.0
3,0.14285714285714285,0.0,0.8571428571428571
3,0.14285714285714285,0.07142857142857142,0.7857142857142857
3,0.14285714285714285,0.14285714285714285,0.7142857142857143
3,0.14285714285714285,0.21428571428571427,0.6428571428571429
3,0.14285714285714285,0.2857142857142857,0.5714285714285714
3,0.14285714285714285,0.35714285714285715,0.5
3,0.14285714285714285,0.42857142857142855,0.42857142857142855
3,0.14285714285714285,0.5,0.35714285714285715
3,0.14285714285714285,0.6428571428571429,0.21428571428571427
3,0.14285714285714285,0.7142857142857143,0.14285714285714285
3,0.14285714285714285,0.7857142857142857,0.07142857142857142
3,0.14285714285714285,0.8571428571428571,0.0
3,0.21428571428571427,0.0,0.7857142857142857
3,0.21428571428571427,0.07142857142857142,0.7142857142857143
3,0.21428571428571427,0.14285714285714285,0.6428571428571429
3,0.21428571428571427,0.21428571428571427,0.5714285714285714
3,0.21428571428571427,0.2857142857142857,0.5
3,0.21428571428571427,0.35714285714285715,0.42857142857142855
3,0.21428571428571427,0.42857142857142855,0.35714285714285715
3,0.21428571428571427,0.5,0.2857142857142857
3,0.21428571428571427,0.5714285714285714,0.21428571428571427
3,0.21428571428571427,0.6428571428571429,0.14285714285714285
3,0.21428571428571427,0.7142857142857143,0.07142857142857142
3,0.21428571428571427,0.7857142857142857,0.0
3,0.2857142857142857,0.0,0.7142857142857143
3,0.2857142857142857,0.07142857142857142,0.6428571428571429
3,0.2857142857142857,0.14285714285714285,0.5714285714285714
3,0.2857142857142857,0.21428571428571427,0.5
3,0.2857142857142857,0.2857142857142857,0.42857142857142855
3,0.2857142857142857,0.35714285714285715,0.35714285714285715
3,0.2857142857142857,0.5,0.21428571428571427
3,0.2857142857142857,0.5714285714285714,0.14285714285714285
3,0.2857142857142857,0.6428571428571429,0.07142857142857142
3,0.2857142857142857,0.7142857142857143,0.0
3,0.35714285714285715,0.0,0.6428571428571429
3,0.35714285714285715,0.07142857142857142,0.5714285714285714
3,0.35714285714285715,0.14285714285714285,0.5
3,0.35714285714285715,0.21428571428571427,0.42857142857142855
3,0.35714285714285715,0.2857142857142857,0.35714285714285715
3,0.35714285714285715,0.35714285714285715,0.2857142857142857
3,0.35714285714285715,0.42857142857142855,0.21428571428571427
3,0.35714285714285715,0.5,0.14285714285714285
3,0.35714285714285715,0.5714285714285714,0.07142857142857142
3,0.35714285714285715,0.6428571428571429,0.0
3,0.42857142857142855,0.0,0.5714285714285714
3,0.42857142857142855,0.07142857142857142,0.5
3,0.42857142857142855,0.14285714285714285,0.42857142857142855
3,0.42857142857142855,0.21428571428571427,0.35714285714285715
3,0.42857142857142855,0.35714285714285715,0.21428571428571427
3,0.42857142857142855,0.42857142857142855,0.14285714285714285
3,0.42857142857142855,0.5,0.07142857142857142
3,0.42857142857142855,0.5714285714285714,0.0
3,0.5,0.0,0.5
3,0.5,0.07142857142857142,0.42857142857142855
3,0.5,0.14285714285714285,0.35714285714285715
3,0.5,0.21428571428571427,0.2857142857142857
3,0.5,0.2857142857142857,0.21428571428571427
3,0.5,0.35714285714285715,0.14285714285714285
3,0.5,0.42857142857142855,0.07142857142857142
3,0.5,0.5,0.0
3,0.5714285714285714,0.0,0.42857142857142855
3,0.5714285714285714,0.07142857142857142,0.35714285714285715
3,0.5714285714285714,0.21428571428571427,0.21428571428571427
3,0.5714285714285714,0.2857142857142857,0.14285714285714285
3,0.5714285714285714,0.35714285714285715,0.07142857142857142
3,0.5714285714285714,0.42857142857142855,0.0
3,0.6428571428571429,0.0,0.35714285714285715
3,0.6428571428571429,0.07142857142857142,0.2857142857142857
3,0.6428571428571429,0.14285714285714285,0.21428571428571427
3,0.6428571428571429,0.21428571428571427,0.14285714285714285
3,0.6428571428571429,0.2857142857142857,0.07142857142857142
3,0.6428571428571429,0.35714285714285715,0.0
3,0.7142857142857143,0.0,0.2857142857142857
3,0.7142857142857143,0.07142857142857142,0.21428571428571427
3,0.7142857142857143,0.14285714285714285,0.14285714285714285
3,0.7142857142857143,0.21428571428571427,0.07142857142857142
3,0.7142857142857143,0.2857142857142857,0.0
3,0.7857142857142857,0.0,0.21428571428571427
3,0.7857142857142857,0.07142857142857142,0.14285714285714285
3,0.7857142857142857,0.14285714285714285,0.07142857142857142
3,0.7857142857142857,0.21428571428571427,0.0
3,0.8571428571428571,0.0,0.14285714285714285
3,0.8571428571428571,0.14285714285714285,0.0
3,0.9285714285714286,0.0,0.07142857142857142
3,0.9285714285714286,0.07142857142857142,0.0
3,1.0,0.0,0.0
4,0.0,0.0,1.0
4,0.0,0.07142857142857142,0.9285714285714286
4,0.0,0.14285714285714285,0.8571428571428571
4,0.0,0.21428571428571427,0.7857142857142857
4,0.0,0.2857142857142857,0.7142857142857143
4,0.0,0.35714285714285715,0.6428571428571429
4,0.0,0.42857142857142855,0.5714285714285714
4,0.0,0.5,0.5
4,0.0,0.5714285714285714,0.42857142857142855
4,0.0,0.6428571428571429,0.35714285714285715
4,0.0,0.7142857142857143,0.2857142857142857
4,0.0,0.7857142857142857,0.21428571428571427
4,0.0,0.8571428571428571,0.14285714285714285
4,0.0,0.9285714285714286,0.07142857142857142
4,0.0,1.0,0.0
4,0.07142857142857142,0.0,0.9285714285714286
4,0.07142857142857142,0.07142857142857142,0.8571428571428571
4,0.07142857142857142,0.14285714285714285,0.7857142857142857
4,0.07142857142857142,0.21428571428571427,0.7142857142857143
4,0.07142857142857142,0.2857142857142857,0.6428571428571429
4,0.07142857142857142,0.35714285714285715,0.5714285714285714
4,0.07142857142857142,0.42857142857142855,0.5
4,0.07142857142857142,0.5,0.42857142857142855
4,0.07142857142857142,0.5714285714285714,0.35714285714285715
4,0.07142857142857142,0.6428571428571429,0.2857142857142857
4,0.07142857142857142,0.7142857142857143,0.21428571428571427
4,0.07142857142857142,0.7857142857142857,0.14285714285714285
4,0.07142857142857142,0.9285714285714286,0.0
4,0.14285714285714285,0.0,0.8571428571428571
4,0.14285714285714285,0.07142857142857142,0.7857142857142857
4,0.14285714285714285,0.14285714285714285,0.7142857142857143
4,0.14285714285714285,0.21428571428571427,0.6428571428571429
4,0.14285714285714285,0.2857142857142857,0.5714285714285714
4,0.14285714285714285,0.35714285714285715,0.5
4,0.14285714285714285,0.42857142857142855,0.42857142857142855
4,0.14285714285714285,0.5,0.35714285714285715
4,0.14285714285714285,0.6428571428571429,0.21428571428571427
4,0.14285714285714285,0.7142857142857143,0.14285714285714285
4,0.14285714285714285,0.7857142857142857,0.07142857142857142
4,0.14285714285714285,0.8571428571428571,0.0
4,0.21428571428571427,0.0,0.7857142857142857
4,0.21428571428571427,0.07142857142857142,0.7142857142857143
4,0.21428571428571427,0.14285714285714285,0.6428571428571429
4,0.21428571428571427,0.21428571428571427,0.5714285714285714
4,0.21428571428571427,0.2857142857142857,0.5
4,0.21428571428571427,0.35714285714285715,0.42857142857142855
4,0.21428571428571427,0.42857142857142855,0.35714285714285715
4,0.21428571428571427,0.5,0.2857142857142857
4,0.21428571428571427,0.5714285714285714,0.21428571428571427
4,0.21428571428571427,0.6428571428571429,0.14285714285714285
4,0.21428571428571427,0.7142857142857143,0.07142857142857142
4,0.21428571428571427,0.7857142857142857,0.0
4,0.2857142857142857,0.0,0.7142857142857143
4,0.2857142857142857,0.07142857142857142,0.6428571428571429
4,0.2857142857142857,0.14285714285714285,0.5714285714285714
4,0.2857142857142857,0.21428571428571427,0.5
4,0.2857142857142857,0.2857142857142857,0.42857142857142855
4,0.2857142857142857,0.35714285714285715,0.35714285714285715
4,0.2857142857142857,0.5,0.21428571428571427
4,0.2857142857142857,0.5714285714285714,0.14285714285714285
4,0.2857142857142857,0.6428571428571429,0.07142857142857142
4,0.2857142857142857,0.7142857142857143,0.0
4,0.35714285714285715,0.0,0.6428571428571429
4,0.35714285714285715,0.07142857142857142,0.5714285714285714
4,0.35714285714285715,0.14285714285714285,0.5
4,0.35714285714285715,0.21428571428571427,0.42857142857142855
4,0.35714285714285715,0.2857142857142857,0.35714285714285715
4,0.35714285714285715,0.35714285714285715,0.2857142857142857
4,0.35714285714285715,0.42857142857142855,0.21428571428571427
4,0.35714285714285715,0.5,0.14285714285714285
4,0.35714285714285715,0.5714285714285714,0.07142857142857142
4,0.35714285714285715,0.6428571428571429,0.0
4,0.42857142857142855,0.0,0.5714285714285714
4,0.42857142857142855,0.07142857142857142,0.5
4,0.42857142857142855,0.14285714285714285,0.42857142857142855
4,0.42857142857142855,0.21428571428571427,0.35714285714285715
4,0.42857142857142855,0.35714285714285715,0.21428571428571427
4,0.42857142857142855,0.42857142857142855,0.14285714285714285
4,0.42857142857142855,0.5,0.07142857142857142
4,0.42857142857142855,0.5714285714285714,0.0
4,0.5,0.0,0.5
4,0.5,0.07142857142857142,0.42857142857142855
4,0.5,0.14285714285714285,0.35714285714285715
4,0.5,0.21428571428571427,0.2857142857142857
4,0.5,0.2857142857142857,0.21428571428571427
4,0.5,0.35714285714285715,0.14285714285714285
4,0.5,0.42857142857142855,0.07142857142857142
4,0.5,0.5,0.0
4,0.5714285714285714,0.0,0.42857142857142855
4,0.5714285714285714,0.07142857142857142,0.35714285714285715
4,0.5714285714285714,0.21428571428571427,0.21428571428571427
4,0.5714285714285714,0.2857142857142857,0.14285714285714285
4,0.5714285714285714,0.35714285714285715,0.07142857142857142
4,0.5714285714285714,0.42857142857142855,0.0
4,0.6428571428571429,0.0,0.35714285714285715
4,0.6428571428571429,0.07142857142857142,0.2857142857142857
4,0.6428571428571429,0.14285714285714285,0.21428571428571427
4,0.6428571428571429,0.21428571428571427,0.14285714285714285
4,0.6428571428571429,0.2857142857142857,0.07142857142857142
4,0.6428571428571429,0.35714285714285715,0.0
4,0.7142857142857143,0.0,0.2857142857142857
4,0.7142857142857143,0.07142857142857142,0.21428571428571427
4,0.7142857142857143,0.14285714285714285,0.14285714285714285
4,0.7142857142857143,0.21428571428571427,0.07142857142857142
4,0.7142857142857143,0.2857142857142857,0.0
4,0.7857142857142857,0.0,0.21428571428571427
4,0.7857142857142857,0.07142857142857142,0.14285714285714285
4,0.7857142857142857,0.14285714285714285,0.07142857142857142
4,0.7857142857142857,0.21428571428571427,0.0
4,0.8571428571428571,0.0,0.14285714285714285
4,0.8571428571428571,0.14285714285714285,0.0
4,0.9285714285714286,0.0,0.07142857142857142
4,0.9285714285714286,0.07142857142857142,0.0
4,1.0,0.0,0.0
5,0.0,0.0,1.0
5,0.0,0.07142857142857142,0.9285714285714286
5,0.0,0.14285714285714285,0.8571428571428571
5,0.0,0.21428571428571427,0.7857142857142857
5,0.0,0.2857142857142857,0.7142857142857143
5,0.0,0.35714285714285715,0.6428571428571429
5,0.0,0.42857142857142855,0.5714285714285714
5,0.0,0.5,0.5
5,0.0,0.5714285714285714,0.42857142857142855
5,0.0,0.6428571428571429,0.35714285714285715
5,0.0,0.7142857142857143,0.2857142857142857
5,0.0,0.7857142857142857,0.21428571428571427
5,0.0,0.8571428571428571,0.14285714285714285
5,0.0,0.9285714285714286,0.07142857142857142
5,0.0,1.0,0.0
5,0.07142857142857142,0.0,0.9285714285714286
5,0.07142857142857142,0.07142857142857142,0.8571428571428571
5,0.07142857142857142,0.14285714285714285,0.7857142857142857
5,0.07142857142857142,0.21428571428571427,0.7142857142857143
5,0.07142857142857142,0.2857142857142857,0.6428571428571429
5,0.07142857142857142,0.35714285714285715,0.5714285714285714
5,0.07142857142857142,0.42857142857142855,0.5
5,0.07142857142857142,0.5,0.42857142857142855
5,0.07142857142857142,0.5714285714285714,0.35714285714285715
5,0.07142857142857142,0.6428571428571429,0.2857142857142857
5,0.07142857142857142,0.7142857142857143,0.21428571428571427
5,0.07142857142857142,0.7857142857142857,0.14285714285714285
5,0.07142857142857142,0.9285714285714286,0.0
5,0.14285714285714285,0.0,0.8571428571428571
5,0.14285714285714285,0.07142857142857142,0.7857142857142857
5,0.14285714285714285,0.14285714285714285,0.7142857142857143
5,0.14285714285714285,0.21428571428571427,0.6428571428571429
5,0.14285714285714285,0.2857142857142857,0.5714285714285714
5,0.14285714285714285,0.35714285714285715,0.5
5,0.14285714285714285,0.42857142857142855,0.42857142857142855
5,0.14285714285714285,0.5,0.35714285714285715
5,0.14285714285714285,0.6428571428571429,0.21428571428571427
5,0.14285714285714285,0.7142857142857143,0.14285714285714285
5,0.14285714285714285,0.7857142857142857,0.07142857142857142
5,0.14285714285714285,0.8571428571428571,0.0
5,0.21428571428571427,0.0,0.7857142857142857
5,0.21428571428571427,0.07142857142857142,0.7142857142857143
5,0.21428571428571427,0.14285714285714285,0.6428571428571429
5,0.21428571428571427,0.21428571428571427,0.5714285714285714
5,0.21428571428571427,0.2857142857142857,0.5
5,0.21428571428571427,0.35714285714285715,0.42857142857142855
5,0.21428571428571427,0.42857142857142855,0.35714285714285715
5,0.21428571428571427,0.5,0.2857142857142857
5,0.21428571428571427,0.5714285714285714,0.21428571428571427
5,0.21428571428571427,0.6428571428571429,0.14285714285714285
5,0.21428571428571427,0.7142857142857143,0.07142857142857142
5,0.21428571428571427,0.7857142857142857,0.0
5,0.2857142857142857,0.0,0.7142857142857143
5,0.2857142857142857,0.07142857142857142,0.6428571428571429
5,0.2857142857142857,0.14285714285714285,0.5714285714285714
5,0.2857142857142857,0.21428571428571427,0.5
5,0.2857142857142857,0.2857142857142857,0.42857142857142855
5,0.2857142857142857,0.35714285714285715,0.35714285714285715
5,0.2857142857142857,0.5,0.21428571428571427
5,0.2857142857142857,0.5714285714285714,0.14285714285714285
5,0.2857142857142857,0.6428571428571429,0.07142857142857142
5,0.2857142857142857,0.7142857142857143,0.0
5,0.35714285714285715,0.0,0.6428571428571429
5,0.35714285714285715,0.07142857142857142,0.5714285714285714
5,0.35714285714285715,0.14285714285714285,0.5
5,0.35714285714285715,0.21428571428571427,0.42857142857142855
5,0.35714285714285715,0.2857142857142857,0.35714285714285715
5,0.35714285714285715,0.35714285714285715,0.2857142857142857
5,0.35714285714285715,0.42857142857142855,0.21428571428571427
5,0.35714285714285715,0.5,0.14285714285714285
5,0.35714285714285715,0.5714285714285714,0.07142857142857142
5,0.35714285714285715,0.6428571428571429,0.0
5,0.42857142857142855,0.0,0.5714285714285714
5,0.42857142857142855,0.07142857142857142,0.5
5,0.42857142857142855,0.14285714285714285,0.42857142857142855
5,0.42857142857142855,0.21428571428571427,0.35714285714285715
5,0.42857142857142855,0.35714285714285715,0.21428571428571427
5,0.42857142857142855,0.42857142857142855,0.14285714285714285
5,0.42857142857142855,0.5,0.07142857142857142
5,0.42857142857142855,0.5714285714285714,0.0
5,0.5,0.0,0.5
5,0.5,0.07142857142857142,0.42857142857142855
5,0.5,0.14285714285714285,0.35714285714285715
5,0.5,0.21428571428571427,0.2857142857142857
